Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Peppino’s Neapolitan,https://www.yelp.com/adredir?ad_business_id=dhIWYF5gDydSQZbKcVDAkw&campaign_id=4mk1H0GBgAiGdoX490adlQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpeppinos-neapolitan-syracuse&request_id=d804097e39c9c0c1&signature=2d2d620fd0bd3d5f9b967403bcfcc14b86cb7971ded94078972799abb81eadd1&slot=0,Gordon Biersch Brewery Restaurant,https://www.yelp.com/biz/gordon-biersch-brewery-restaurant-syracuse?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Raymondo’s Pizza,https://www.yelp.com/adredir?ad_business_id=12QTcwAGt1AvKKrZNDEmfA&campaign_id=TNByXHyvpfgW6ayHig0nrw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fraymondos-pizza-liverpool&request_id=d804097e39c9c0c1&signature=12bc5f43fc8bfe11ec21723aff08d41c6e7a1e47cb3f06394ec6ad63a1e79cdb&slot=1,Modern Malt,https://www.yelp.com/biz/modern-malt-syracuse?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Phoebe’s Restaurant & Coffee Lounge,https://www.yelp.com/biz/phoebes-restaurant-and-coffee-lounge-syracuse?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:30 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 12:30 am,Good For,"Brunch, Dinner, Dessert",,,,
Sun,10:00 am - 11:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
,,Gender Neutral Restrooms,Yes,,,,
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Raymondo’s Pizza,https://nz.yelp.com/adredir?ad_business_id=12QTcwAGt1AvKKrZNDEmfA&campaign_id=TNByXHyvpfgW6ayHig0nrw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fnz.yelp.com%2Fbiz%2Fraymondos-pizza-liverpool&request_id=328bacace1d48aae&signature=725d758fb7841600eea56acd0b6e192131c8d42e9f71acb48d407f4a81ac2a12&slot=0,Gordon Biersch Brewery Restaurant,https://nz.yelp.com/biz/gordon-biersch-brewery-restaurant-syracuse?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Peppino’s Neapolitan,https://nz.yelp.com/adredir?ad_business_id=dhIWYF5gDydSQZbKcVDAkw&campaign_id=4mk1H0GBgAiGdoX490adlQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fnz.yelp.com%2Fbiz%2Fpeppinos-neapolitan-syracuse&request_id=328bacace1d48aae&signature=1ca5d851e528a27b80260c3616bfe8dd400b27b788e56585c1ddb3c933f95718&slot=1,Modern Malt,https://nz.yelp.com/biz/modern-malt-syracuse?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take Away,Yes,,,Phoebe’s Restaurant & Coffee Lounge,https://nz.yelp.com/biz/phoebes-restaurant-and-coffee-lounge-syracuse?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:30 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 12:30 am,Good For,"Brunch, Dinner, Dessert",,,,
Sun,10:00 am - 11:00 pm,Parking,On-Site,,,,
,,Bike Parking,Yes,,,,
,,Good for Children,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
