Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:30 am - 11:30 pm,Takes Reservations,Yes,Salt7,https://www.yelp.com/adredir?ad_business_id=vAyJP850604qGtRpbMzdNw&campaign_id=D01RfSbzGnnDUIwgyTgTJg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsalt7-delray-beach&request_id=00cd1841ba048efe&signature=491f5efffe808e03991da18795ca632bed137bca8da2db88195593a732455c63&slot=0,Grand Lux Cafe,https://www.yelp.com/biz/grand-lux-cafe-boca-raton?page_src=related_bizes
Tue,11:30 am - 11:30 pm,Delivery,No,Latitudes Restaurant,https://www.yelp.com/adredir?ad_business_id=D5yMFLeSkqjo8uur70Xw3w&campaign_id=mN2KhnSOda660V5F-U-bXg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flatitudes-restaurant-highland-beach-2&request_id=00cd1841ba048efe&signature=be9a4479e777f1ec164dcde8ba23c012ae9fb16151ea316667b5a3d9e80772ff&slot=1,Farmer’s Table,https://www.yelp.com/biz/farmers-table-boca-raton?page_src=related_bizes
Wed,11:30 am - 11:30 pm,Take-out,Yes,,,Tap 42,https://www.yelp.com/biz/tap-42-boca-raton-3?page_src=related_bizes
Thu,11:30 am - 11:30 pm,Accepts Credit Cards,Yes,,,,
Fri,11:30 am - 12:30 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 12:30 am,Good For,"Brunch, Lunch, Dinner, Dessert",,,,
Sun,10:00 am - 11:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Wheelchair Accessible,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
