Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,Buongusto Restaurant,https://www.yelp.com/adredir?ad_business_id=8Z7xONJkGeKAOwXSXlh9hw&campaign_id=rwW8_LJmwvH5FtWQLbmWYQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbuongusto-restaurant-wayne&request_id=3cd45cca532bb077&signature=32b6ff2d8f2a4e220fb448a5db3f03efc0809b22799bca0050ebe06a4a22fd47&slot=0,Joe’s American Bar & Grill,https://www.yelp.com/biz/joes-american-bar-and-grill-short-hills-3?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Keo Ku Restaurant,https://www.yelp.com/adredir?ad_business_id=eOa5VRK7NPx4FIJ5BXo9kQ&campaign_id=vh6YcCHXNCG_KER-SRKASw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fkeo-ku-restaurant-parsippany&request_id=3cd45cca532bb077&signature=51634723fb22dd61b484a6fc584762af7ac583e4e4ed3e9843fb393d024683e8&slot=1,California Pizza Kitchen,https://www.yelp.com/biz/california-pizza-kitchen-short-hills?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,River Grille,https://www.yelp.com/biz/river-grille-chatham?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,Yes,,,,
Sat,10:00 am - 12:00 am,Good For,"Lunch, Dinner, Dessert",,,,
Sun,10:00 am - 10:00 pm,Parking,"Garage, Private Lot",,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
