Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:30 am - 11:00 pm,Takes Reservations,No,Ilhas De Bruma,https://www.yelp.com/adredir?ad_business_id=JrD90K-V1tfPWbWjPgSXmA&campaign_id=dInazrLsMPnuYkek3L-rxw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Filhas-de-bruma-toronto&request_id=7aed7a0904147fa6&signature=79043575be6c2999b6d2fd6eaa35eb948273f319ae8e80d5520d8836c7bb94d9&slot=0,,
Tue,11:30 am - 11:00 pm,Delivery,No,Jack Astor’s Bar & Grill,https://www.yelp.com/adredir?ad_business_id=4oWEqa3paBylDXRfTPB-bA&campaign_id=CzndqcmNDpRQ5D7672Cjgg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjack-astors-bar-and-grill-toronto-9&request_id=7aed7a0904147fa6&signature=e512e43af5915b24a317e2d7d59501cbd5e354e27e79087d0a5caf83f91dd74c&slot=1,,
Wed,11:30 am - 11:00 pm,Take-out,Yes,,,,
Thu,11:30 am - 11:00 pm,Accepts Apple Pay,Yes,,,,
Fri,11:30 am - 12:30 am,Accepted Cards,"Credit, Debit",,,,
Sat,10:00 am - 12:30 am,Good For,"Lunch, Dinner, Dessert",,,,
Sun,10:00 am - 11:00 pm,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
