Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Green Mesquite BBQ & More,https://www.yelp.com/adredir?ad_business_id=7WpftWXygXXZs9QNDKmtyA&campaign_id=2QbNjUjy6cMi3PjKSuBfTg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgreen-mesquite-bbq-and-more-austin&request_id=b39ae03998ceeaca&signature=d08d0725d1baef20607513d87bbaffa20104dc85fb7668dc741c316b7d3864c7&slot=0,Grand Lux Cafe,https://www.yelp.com/biz/grand-lux-cafe-austin-3?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Cypress Grill,https://www.yelp.com/adredir?ad_business_id=z1gHWH13NqxfL893O5PfwA&campaign_id=pcQjZtP_q5uvE66JM1KY5A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcypress-grill-austin&request_id=b39ae03998ceeaca&signature=15027d371028ff26962103571b2cdfccf77df6a6a2d98c61f77defdd23ab5e4a&slot=1,Copper Restaurant & Dessert Lounge,https://www.yelp.com/biz/copper-restaurant-and-dessert-lounge-austin?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Baretto,https://www.yelp.com/biz/baretto-austin?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:30 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 12:30 am,Accepts Android Pay,No,,,,
Sun,10:00 am - 11:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Green Mesquite BBQ & More,https://nz.yelp.com/adredir?ad_business_id=7WpftWXygXXZs9QNDKmtyA&campaign_id=2QbNjUjy6cMi3PjKSuBfTg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fnz.yelp.com%2Fbiz%2Fgreen-mesquite-bbq-and-more-austin&request_id=f4bfc2d04e3ee85a&signature=ec4ae93138a0ea9de7a757a3053ef649680168b702ce49d2769dffd1ba1f5954&slot=0,Grand Lux Cafe,https://nz.yelp.com/biz/grand-lux-cafe-austin-3?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Dairy Queen,https://nz.yelp.com/adredir?ad_business_id=RqKyqF66BhaE-iL6JIugTg&campaign_id=gYv6HWVmE3EBExc8Zr3rWQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fnz.yelp.com%2Fbiz%2Fdairy-queen-austin-9&request_id=f4bfc2d04e3ee85a&signature=3299ffe469fd2e007b1508fb0564cdd35ab0d30dd22665c406853384d6450a6e&slot=1,Copper Restaurant & Dessert Lounge,https://nz.yelp.com/biz/copper-restaurant-and-dessert-lounge-austin?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take Away,Yes,,,Baretto,https://nz.yelp.com/biz/baretto-austin?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:30 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 12:30 am,Accepts Android Pay,No,,,,
Sun,10:00 am - 11:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,On-Site,,,,
,,Bike Parking,Yes,,,,
,,Good for Children,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
