Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Happy’s Pizza,https://www.yelp.com/adredir?ad_business_id=de2E6-wKURd0RLJaq8mrTg&campaign_id=t0hD4HBJ_bYojT3MVvhPlQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fhappys-pizza-cleveland-5&request_id=2d850d8b543c8542&signature=e8e433b794dcbb0e2b36c8a0f931e3805ce5c674734bbda9dbc8c43439b79cfd&slot=0,First Watch,https://www.yelp.com/biz/first-watch-westlake-3?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Nemo Grille,https://www.yelp.com/adredir?ad_business_id=QToLw4ijAdErQ906aqr5aw&campaign_id=TWNkXG6ygguDczjYztFtwQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnemo-grille-avon-3&request_id=2d850d8b543c8542&signature=75de3250dd3705d8719db12bb2fc0d6b1c175f386bb42f83c3959fce0ba1a258&slot=1,Stella Mia Ristorante,https://www.yelp.com/biz/stella-mia-ristorante-westlake?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Fat Heads Brewery and Saloon,https://www.yelp.com/biz/fat-heads-brewery-and-saloon-north-olmsted?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:30 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 12:30 am,Good For,"Brunch, Lunch, Dinner, Dessert",,,,
Sun,10:00 am - 11:00 pm,Parking,Garage,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,Yes,,,,
