Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:30 am - 11:00 pm,Takes Reservations,No,Silver Lake Pizza,https://www.yelp.com/adredir?ad_business_id=egUc-I7eIppNQwN7kR4ScA&campaign_id=KU0vl18HO7EhJGXSKDKg7g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsilver-lake-pizza-west-harrison&request_id=18f3b2a269c32c13&signature=7c877450e02bd5b1fb591a7e7b66c9a80330ca8441abe22c1e9cc9cebed7235f&slot=0,Hudson Grille,https://www.yelp.com/biz/hudson-grille-white-plains?page_src=related_bizes
Tue,11:30 am - 11:00 pm,Delivery,No,Bella Nonna Restaurant & Pizzeria,https://www.yelp.com/adredir?ad_business_id=WNFSso-c4M1IzgUjvBHNIw&campaign_id=wwG3-Z3l_plXZXUVu3WG1A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbella-nonna-restaurant-and-pizzeria-greenwich&request_id=18f3b2a269c32c13&signature=561c7697735d03283ebe2ecc227f1bea2c3c4d351bd6a23981569018f3df4c73&slot=1,City Limits Diner,https://www.yelp.com/biz/city-limits-diner-white-plains-3?page_src=related_bizes
Wed,11:30 am - 11:00 pm,Take-out,Yes,,,Kee Oyster House,https://www.yelp.com/biz/kee-oyster-house-white-plains-2?page_src=related_bizes
Thu,11:30 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:30 am - 12:30 am,Accepts Apple Pay,Yes,,,,
Sat,10:00 am - 12:30 am,Good For,"Lunch, Dinner, Dessert",,,,
Sun,10:00 am - 11:00 pm,Parking,Garage,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
