Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,Hank’s Fine Steaks & Martinis,https://www.yelp.com/adredir?ad_business_id=0qSKZhVC_BHPuKro4QGWJw&campaign_id=1da6i47iiPPku67wIZt_ZQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fhanks-fine-steaks-and-martinis-henderson-3&request_id=766579bdef665b92&signature=60959d639331d5e1c46bd14562e2886197bdabf335032062d03b4b080ca2420f&slot=0,Elephant Bar Restaurant,https://www.yelp.com/biz/elephant-bar-restaurant-henderson-2?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Michael’s Gourmet Room,https://www.yelp.com/adredir?ad_business_id=296PZdxSrtH08EUwCsOKMw&campaign_id=Rugv99i7NtnSSXQkmyAZvA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmichaels-gourmet-room-las-vegas&request_id=766579bdef665b92&signature=e6f8af789aa9b7972a69c2c8425a07e8eef0487dd2a6bcecfe6359e3f5524ae1&slot=1,BJ’s Restaurant & Brewhouse,https://www.yelp.com/biz/bjs-restaurant-and-brewhouse-henderson?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,LYFE Kitchen,https://www.yelp.com/biz/lyfe-kitchen-henderson-2?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 12:00 am,Accepts Android Pay,No,,,,
Sun,10:00 am - 11:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
