Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,Yes,nines American Bistro,https://www.yelp.com/adredir?ad_business_id=iwsqYSm5wbFdIj0kzSFrLA&campaign_id=s0MsaJ9ouXKA0vdee8N_Eg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnines-american-bistro-mequon&request_id=326111b3a08fb8f3&signature=c070aedf3f53e344e41da5c3dcd9f54fde196848ac272287a6e504422441fa02&slot=0,Devon Seafood + Steak,https://www.yelp.com/biz/devon-seafood-steak-glendale?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Motor Bar & Restaurant,https://www.yelp.com/adredir?ad_business_id=qSr_6d0HQHbKruzDf7Frrg&campaign_id=ut2RDMsDvv1NqkFfFQ38aA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmotor-bar-and-restaurant-milwaukee&request_id=326111b3a08fb8f3&signature=3dc164e0cc6f8f665b302f7b49a30c33246034499d2f0bdd24b8637f31acd8ef&slot=1,Sprecher’s Restaurant & Pub,https://www.yelp.com/biz/sprechers-restaurant-and-pub-glendale?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Bar Louie,https://www.yelp.com/biz/bar-louie-glendale-5?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 12:00 am,Good For,"Dinner, Dessert",,,,
Sun,10:00 am - 10:00 pm,Parking,"Garage, Private Lot",,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
