Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:30 am - 11:00 pm,Takes Reservations,Yes,Pompei Pizza Restaurant,https://www.yelp.com/adredir?ad_business_id=thoaS5RQesmq55RZfXAIPw&campaign_id=jgeV9iL5M3d56PsQY2gmOg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpompei-pizza-restaurant-rocky-point&request_id=8dd15c5faf594381&signature=5659e75201d93c476ddc060755051dcb7b606e45bb382405157f721e36933c6d&slot=0,Bahama Breeze,https://www.yelp.com/biz/bahama-breeze-lake-grove?page_src=related_bizes
Tue,11:30 am - 11:00 pm,Delivery,No,Bobbique,https://www.yelp.com/adredir?ad_business_id=ZPlxR3FCyzcREYnmhyCTTw&campaign_id=useGxxH6ktj-bCdYthBAhQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbobbique-patchogue&request_id=8dd15c5faf594381&signature=c8ba3bca890f10af47d6f63ad1a2b581f298d64900cd1049d68781219213bcef&slot=1,Bonefish Grill - CLOSED,https://www.yelp.com/biz/bonefish-grill-lake-grove?page_src=related_bizes
Wed,11:30 am - 11:00 pm,Take-out,Yes,,,The Good Steer,https://www.yelp.com/biz/the-good-steer-lake-grove?page_src=related_bizes
Thu,11:30 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:30 am - 12:30 am,Accepts Apple Pay,No,,,,
Sat,10:00 am - 12:30 am,Accepts Android Pay,No,,,,
Sun,10:00 am - 10:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,Yes,,,,
