Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Michael A.,"Jupiter, FL",4,99,9,1.0,5/25/2014,"Disgusting. This is the worst Chili's I've been to in my life. If you're in the mood for Mexican food, check out Rancho Chico 1.5 miles North in Tequesta. If you want a burger, head to Burger Bar 10 min south on Donald Ross.",https://www.yelp.com/biz/chilis-jupiter-4?start=20
Peilin K.,"West Palm Beach, FL",6,31,8,1.0,12/30/2013,"Not only do they not honor a chilis coupon, my friend got sick right after we ate and was in the restroom for 30 mins.  The food and the restaurant and the servers were just nasty looking.",https://www.yelp.com/biz/chilis-jupiter-4?start=20
Jeff B.,"Jupiter, FL",0,12,,1.0,9/24/2012,Food was average and service was absolutely glacial. Management was apathetic.  We won't be back.,https://www.yelp.com/biz/chilis-jupiter-4?start=20
Linda K.,"San Diego, CA",15,10,1,5.0,12/21/2010,"Probably the best customer service I have ever experienced. I live in San Diego ca and have lived and eaten  ALOT of different and upscale places. But the server Amy was amazing(and 9 months pregnant as well ;)  We ate our meal and my Moms meal - sirloin steak was over cooked. We told our server Amy. Not only did she ask my Mom if she wanted something else, which my mom did not but she told her the meal was on them. The Manager Lisa came Over and apologized about 10 times.then started joking around with us. Asked my Mom again if she could get her anything even dessert. We ordered dessert after dinner and got the bill. Not Only did they comp her steak meal, but they comped  her dessert.. Apologized again as we left and said she hoped to see us again. I will definately be back to this place.. Just to say hi to Amy and Lisa if I don't eat as well.. Just because they were so REAL. I felt  like I was sitting in my house with family.. Great job u guys!!!",https://www.yelp.com/biz/chilis-jupiter-4?start=20
Sandy P.,"Jupiter, FL",0,3,,4.0,1/22/2011,"When we're really overwhelmed at work.  I like to take a good break by going to Chili's on Rt 1 in Jupiter, FL. to have some great food and just be in a fun atmosphere.  The service is great and it's wonderful to see smiling faces.  The salads are so good, I feel like I can eat healthy and still have a great meal.  Truly a place to unwind and then I'm ready to go back to work and tackle the rest of the day's challenges.",https://www.yelp.com/biz/chilis-jupiter-4?start=20
R.J. W.,"Palm Beach Gardens, FL",0,3,,5.0,1/2/2018,"Manager ""Sue"" is outstanding - really goes above and beyond and I can tell she genuinely cares about the guests needs as well as her team's success. It's great to see her in action - no matter how hectic the restaurant gets, she stays calm and does her best to effectively address issues as hey arise.",https://www.yelp.com/biz/chilis-jupiter-4
Toomie M.,"Miami, FL",18,148,90,1.0,12/29/2017,"A domino effect of problems. Hostess sat us at a table that had juice all over the table. No problem I cleaned it myself. My boyfriend ordered a double jack and got nasty white things all along the side of the glass. SO gross. We ordered the 2 for $20 platter and got ice in our guacamole yuck! Then my boyfriend orders a steak that was raw in the center of the meat. Dirty silverware. On top of all of that I had HAIR on my chips. The blonde manager ""sue"" was the most unhelpful person I have ever met and her response to it all was ""I don't know what to say""  I'm not sure I've had this many problems in a row at a restaurant. Definitely will never return here again.",https://www.yelp.com/biz/chilis-jupiter-4
Todd G.,"Delray Beach, FL",4,7,1,1.0,1/13/2018,Not good. Chillis is awful. The server basically just gave us drinks took our order dropped our food off and asked if we wanted the check. After that he disapeared for the night. The food wasnt even good how to you screw up chicken fingers. Chilis I will not be returning to this location EVER!!! DONT WASTE YOUR TIME OR MONEY HERE,https://www.yelp.com/biz/chilis-jupiter-4
Angi C.,"Jupiter, FL",48,4,,1.0,12/14/2017,"This by far is the worse experience I have ever had at a Chili's .. usually chili's are pretty consistent across the US, not this one! This is our second visit . I know, silly us trying to give them a second chance. We ordered fajitas my daughters came out cold ( not even a sizzle of the plate) , my meal came 10 minutes after everyone else's.. my onions/peppers were not done .. Our server never came back to check on us, had to ask the food runner to get us more drinks and refills. The manager did come out and apologized and gave us 50% off our 2 fajita meals .. I ate 1 bite of my food and could eat anymore of it, my daughter maybe ate 1/4 of it .. I was highly disappointed as Chili's is one of my favorite chain restaurants",https://www.yelp.com/biz/chilis-jupiter-4
Steve H.,"Jupiter, FL",2,18,5,4.0,8/19/2017,"Enchiladas are great; better than most Mexican restaurants. I get them at least once a week. Baby back ribs are good too. Molten lava cake is real good. Service is always friendly, and good. Lots of TVs in bar area. Just wish they had Wifi.",https://www.yelp.com/biz/chilis-jupiter-4
Josh S.,"Wellington, FL",32,90,191,4.0,12/22/2016,"Some really great people working here very friendly.  We still love the chips & salsa!!! Craft brew selection is not bad at all.  Don't forget about Chilis, they have a huge menu!!",https://www.yelp.com/biz/chilis-jupiter-4
Jim H.,"Jupiter, FL",138,309,443,3.0,1/15/2016,"Chili's seems to have become an upscale Denny's. Haven't visited one in a very long time, but my recollection is it used to be better. In their defense, we did order from the ""2 For $20.00"" menu which has limited choices of standard menu items, so a review of the food is fair. This special included one app and two entrees. We started with the Panko Onion Rings with a dipping sauce. Sounds good but were no better than supermarket rings out of a freezer bag. The burger I ordered, although stacked with lettuce and tomato, was tied with a McD's Quarter Pounder, earning a solid two stars. It was all edible but the word good would be a stretch. My wife fared better with a small half rack of ribs. Ribs are almost always good, but in this case, delicious wasn't much of a consideration.  She  did enjoy the dressed up mashed potatoes as a side. The best part of the evening was our server Phillip. He suggested we start with a ""two for one"" local Tequesta Brewery Chancellor beer. It's light but not too light and very crisp and clean. His suggestion was right on, as was his five star worthy service. Clearly Chili's is targeting a lower price point which understandably attracts lots of families with kids. I get it, as taking a couple kids out to dinner can be costly and may take the fun out of it. For us (w/o kids) living nearby Chili's may suit on occasion, when we're eating to live vs eating to enjoy. In a word the food is very average.",https://www.yelp.com/biz/chilis-jupiter-4
Vince S.,"Margate City, NJ",19,11,,4.0,2/28/2017,I gave it four stars for its bacon burger.  Stopped in twice in 3 weeks. No fluke. Burger was great.,https://www.yelp.com/biz/chilis-jupiter-4
A S.,"Jupiter, FL",1,35,39,5.0,10/1/2016,Been here often for Saturday lunch and I always have attentive servers and options for kids are great. Enjoy the soup and salad or the lighter options if you want healthy options. Shrimp tacos are great also.,https://www.yelp.com/biz/chilis-jupiter-4
Jimmy M.,"Jupiter, FL",2,129,,1.0,2/26/2017,Food is terrible. Salty as can be. Quality if very low grade. Grilled chicken like rubber. Not good. At all.,https://www.yelp.com/biz/chilis-jupiter-4
Ros C.,"West Palm Beach, FL",7,1,2,1.0,7/22/2016,"Horrible experience and terrible management. Restaurant was half empty yet we waited 15 minutes for a table for six. Two of our orders came out wrong the first, go around one the second and one the third. See photos for the final outcome in which we sent back we're still charged for the entire meal with the exception of the raw meat burger and left. Manager was a novice and had zero customer service skills. When I asked for the phone number of the corporate office he advised me that he was not allowed to give it out and I should search for it on line. I suggested a new line of work may be in order. They advertise the best burgers since the 70's but not at this Chili's. Beware!",https://www.yelp.com/biz/chilis-jupiter-4
Olivia B.,"Hobe Sound, FL",0,1,,2.0,6/23/2017,"Usually I tip very well... but today not so much. The restaurant wasn't very crowded for a friday night, yet I received service like it was packed. I had to ask for silverware and napkins AFTER my salad arrived and the server only came by once to check on our drinks. The staff was friendly but inattentive, the only reason why I gave it 2 stars instead of 1 is because of how inexpensive our meals were.",https://www.yelp.com/biz/chilis-jupiter-4
