Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Jackie H.,"Seattle, WA",469,350,201,3.0,1/12/2009,"During college this place was always packed and for good reasons. It is right in front of Meridian Mall and near Meijer. What place can you go to for inexpensive lunch or dinner with just one person or a large group? It's got a large variety of things to choose from and lots in the drink department.  It's not stellar but it's not horrible, that's why it gets 3 stars from me. I never had bad service here and was seated within 15-30 minutes at most. Now of course if you come during prime eating hours then yes, you will wait. It's in a college town near lots of shopping and has a wide variety of food to satisfy many different appetites.  My fiance loves Chilis and he always got the chili here and loved it. The hamburgers were always yummy and the strawberry lemonade was my favorite. They have great appetizers and other dishes as well.",https://www.yelp.com/biz/chilis-okemos-8?start=20
Ruben L.,"Canton, MI",179,532,7,2.0,7/22/2008,"2.5- this place really is average Chilli's- you and I have had a love hate relationship.  How I loved your: - mombo combo (or triple play, whatever the heck you call it) - country fried steak (not the best, but certainly filling) - free meals after you gave us such bad service - countless meals with friends spent here - your mugs that I stole 6 of and used all throughout college - 1 lb of fajitas on Mondays for $15 - proximity to the mall - restaurant before I moved to a city that actually had choices With the good came the bad- -crappy service because I was ""just"" a teenager -underwhelming quality of food at times -45 minute waits (you're chilli's, C'MON!) -sticky tables not properly wiped down -you were considered ""fine dining"" back in High school -running out of certain foods I have been to this Chilli's far more than I can count.  I haven't been back since 2000, and doubt I ever will.  But for the hometown people, this isn't the worst in the area, but it's certainly not the best.",https://www.yelp.com/biz/chilis-okemos-8?start=20
Matt R.,"East Lansing, MI",82,222,17,4.0,7/22/2008,"Are U kidding? I am the frist to review friggin Chili's? I know ya'll have been there. Here is the lowdown: They score high on atmosphere, cold beer, the best, best chips & queso dip and mostly good appetizers. They falter with their main dishes. The whole southwest thing can just go too far. Chipotle Grouper Fingers..anyone? Black Bean and Corn Jumbo Dog with Mango Salsa? No takers? Well, I just go there to sit in the bar (duh) and drink the cold beer, good chips and watch their large TV's. If that is what you seek (and you would be wise to seek it) than this is your place.",https://www.yelp.com/biz/chilis-okemos-8?start=20
Alicia P.,"Okemos, Meridian charter Township, MI",19,1,,5.0,9/26/2017,"When we are out in that area, my husband and I have recently begun stopping in for a big lunch or early dinner. Their steaks are AWESOME, as are the loaded mashed potatoes and blackberry iced tea! Very few restaurants can consistently get a steak done PERFECTLY and yet Chili's does! Chili's steaks and servers are every bit as good (actually much better) than the Roadhouses! We were there on 9/25/17 for lunch and Rob was our server! He should be responsible for training all servers everywhere!! He was fun, energetic, helpful and knowledgeable about everything. He didn't hover but didn't ignore us either. Many servers (at other comparable places) are one extreme or the other. Rob was perfect!  Without hesitation I highly recommend this place!",https://www.yelp.com/biz/chilis-okemos-8
Tammy D.,"Perry, MI",8,8,4,5.0,12/30/2017,Excellent service and food! Our waitress Julie went above and beyond and even interacted with our kids by far the best experience we have had at any restaurant! Julie is the best and we will definitely go back.,https://www.yelp.com/biz/chilis-okemos-8
Danielle T.,"Fort Worth, TX",139,245,310,4.0,10/18/2017,"Okemos is where it's at for chain restaurants. This chilis is one of the better chilis I've been too, the service was actually good.",https://www.yelp.com/biz/chilis-okemos-8
Randy A.,"Lansing, MI",0,58,3,4.0,7/22/2017,"This was my first time at chili's, Comfy atmosphere, I was by myself..so I sat in the bar. Was promptly greeted and had my beverage..I ordered the chicken fajitas.. Used the wifi while waiting for my food..great wifi by the way...the dish came out sizzilling,, and smelling great...grilled chicken and onions and peppers...and guac and sour cream and salsa and black beans on the side...tasted terrific..I prefer more spices...but a really good meal..Service waz good too. I like the little kiosk at the table..no waiting for my check..touch the screen and swipe your card and boom..your ready to go. I would recommend this place..",https://www.yelp.com/biz/chilis-okemos-8
Doug M.,"Lansing, MI",0,11,,3.0,8/16/2017,"Went there yesterday with a friend for lunch. He had a turkey sandwich and I had a BBQ chicken/ribs combo. The food was acceptable, the service was outstanding. The chicken (half breast with bone and skin) was tasty and juicy. My only complaint was that the skin was flabby and the fat not rendered off. Fries, corn and garlic bread were all acceptable. My friend said his turkey sandwich was pretty good. Probably the biggest complaint was with the ribs. They tasted okay, but scrawny with very little meat. I went there with a gift card and since I have another gift card I will likely go back. Overall, it was standard fare, pretty typical of sit-down casual chain restaurants.",https://www.yelp.com/biz/chilis-okemos-8
Tracy R.,"Laingsburg, MI",8,10,,5.0,5/31/2017,"Great food.  I had a grilled chicken sandwich with fries, made hot and fresh.   The service was fast and professional.  As this was my first visit to Chili's, this experience was A+ in my book.  I will definately come here again.",https://www.yelp.com/biz/chilis-okemos-8
Shelee B.,"Okemos, MI",11,4,,3.0,9/11/2017,"Walked in on a Sunday afternoon, restaurant was essentially empty. Asked for a booth and the main area was filthy where we were seated. Three large tables had stacks of dirty dishes and no one seemed eager to clear them. Totally unappetizing so we asked to be reseated in the bar. Noticed the floor was also dirty with napkins and smashed food which no one was cleaning up. Ordered the traditional nachos and got the stuffed nachos instead. Husband ordered a large beer and got a small one. Finally the Oreo dessert had no crushed Oreos on it. The only thing that saved the experience was that the food tasted good, but not good enough to eat in a dirty restaurant. Won't be back.",https://www.yelp.com/biz/chilis-okemos-8
