Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Ma Boulangerie,https://www.yelp.com/adredir?ad_business_id=cJRKaFoJlKce1oPgAyGqFQ&campaign_id=MxyhXNjTVKaNyDfjkZa1EA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fma-boulangerie-federal-way-3&request_id=896c19f866aa22fe&signature=49066e783e9032c1d5cb741b1d71c85ca65eefce14ea023af8a5dc229b3cb843&slot=0,OddFellas Pub & Eatery,https://www.yelp.com/biz/oddfellas-pub-and-eatery-auburn?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Stanford’s Restaurant & Bar,https://www.yelp.com/adredir?ad_business_id=oL2g9giMo-xPkx2xQ4ZkgA&campaign_id=UJGhG_DKBQlc5L89QNMk0w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstanfords-restaurant-and-bar-tukwila-2&request_id=896c19f866aa22fe&signature=60c54896fa014182bab64d835a81c9c408ff566dad20d4176bec267a3d583fab&slot=1,Shake N Go,https://www.yelp.com/biz/shake-n-go-auburn?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Frugals,https://www.yelp.com/biz/frugals-auburn?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 12:00 am,Accepts Android Pay,Yes,,,,
Sun,11:00 am - 10:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
