Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Grillestone Restaurant,https://www.yelp.com/adredir?ad_business_id=eeluFk844HldZUvCGhnSJA&campaign_id=ZkNTlSdTHlzYBvWmNsKtVA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgrillestone-restaurant-scotch-plains&request_id=b73299e82497f28a&signature=7ea84559fafbe181c9267b731be2bdaea84c160529f801683f525b8bf938583e&slot=0,418 Burgers,https://www.yelp.com/biz/418-burgers-highland-park?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Hat Tavern,https://www.yelp.com/adredir?ad_business_id=nrwTbMWP5Lr3iBSPRPPd8w&campaign_id=d5XvwXcH7VU-Nnk5YAkanA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fhat-tavern-summit-4&request_id=b73299e82497f28a&signature=229bc343a1b723a8dad404e76bc3349bde6763cbfde3d41bc98b7188fcee9a83&slot=1,LongHorn Steakhouse,https://www.yelp.com/biz/longhorn-steakhouse-piscataway?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Five Guys,https://www.yelp.com/biz/five-guys-south-plainfield-2?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Accepts Android Pay,Yes,,,,
Sun,11:00 am - 10:00 pm,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
,,Gender Neutral Restrooms,Yes,,,,
