Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,,,Schooners,https://www.yelp.com/biz/schooners-bloomington?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,,,Meatheads,https://www.yelp.com/biz/meatheads-bloomington?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Swingers Grille - CLOSED,https://www.yelp.com/biz/swingers-grille-normal?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Bike Parking,No,,,,
Sat,11:00 am - 11:00 pm,Good for Kids,Yes,,,,
Sun,11:00 am - 10:00 pm,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,Yes,,,,
