Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Continental Treat Fine Bistro Gluten Free,https://www.yelp.com/adredir?ad_business_id=2C1woaOBpUC2iEpvKx96gg&campaign_id=zK8GhXNDwHilcKcCHYCugg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcontinental-treat-fine-bistro-gluten-free-edmonton&request_id=e7b02833f6c37f87&signature=ffed18b9be3919a548501addc7f97209092ee4020924cebdee37f2a0b31d69e8&slot=0,Five Guys,https://www.yelp.com/biz/five-guys-edmonton-4?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Golden Rice Bowl,https://www.yelp.com/adredir?ad_business_id=WYYBHpqHf-XIz1fX5_CEqA&campaign_id=bqHStccvi8kyPkTLfHNSQw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgolden-rice-bowl-edmonton&request_id=e7b02833f6c37f87&signature=deb020c83065fb909e396f5da2ef9d39db3109efaea48a4388b2f466239dba82&slot=1,Fatburger,https://www.yelp.com/biz/fatburger-edmonton-3?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Browns Socialhouse Manning,https://www.yelp.com/biz/browns-socialhouse-manning-edmonton?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepted Cards,"Credit, Debit",,,,
Fri,11:00 am - 11:00 pm,Good For,"Lunch, Dinner",,,,
Sat,11:00 am - 11:00 pm,Parking,Private Lot,,,,
Sun,11:00 am - 10:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Caters,No,,,,
