Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Lenny’s Colonial Ranch Market,https://www.yelp.com/adredir?ad_business_id=JZv_Kw7qcWgbfpYiqixZGw&campaign_id=I7mIXLHqlFj9VUpF8_6B0A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flennys-colonial-ranch-market-point-pleasant&request_id=0d672a9ebfada821&signature=0afdc8c215fb0c9eb2b5ba39fc1bbebdf696959c794832dc208848524482d0c4&slot=0,Quaker Steak & Lube,https://www.yelp.com/biz/quaker-steak-and-lube-brick-4?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Inzillo’s Pizzeria & Restaurant,https://www.yelp.com/adredir?ad_business_id=mu__bH30lVKIBuyEYB5QiQ&campaign_id=KqcsESigj14VKtXqF6m0Tw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Finzillos-pizzeria-and-restaurant-jackson-3&request_id=0d672a9ebfada821&signature=358da9bd46aeed6b7d5e9c847e0b7df3074dc977cf1c97d8ae602d429cfc0067&slot=1,Five Guys,https://www.yelp.com/biz/five-guys-brick-2?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,The Turning Point of Brick,https://www.yelp.com/biz/the-turning-point-of-brick-brick?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
Sun,11:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
