Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Romano’s Pizza Italian Restaurant And Grill,https://www.yelp.com/adredir?ad_business_id=H8vBHRhO3qd08YLLc0scCw&campaign_id=yL7siEPAOWem9cGzTvBqSQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fromanos-pizza-italian-restaurant-and-grill-rocky-hill&request_id=24114e4b1bccbb4d&signature=9d9100153ef29f3d1cf5cb77996b23c9fb8ce026495cf049a08cc9df06f96510&slot=0,Artisanal Burger Company,https://www.yelp.com/biz/artisanal-burger-company-manchester?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Sakura Garden Japanese Steakhouse,https://www.yelp.com/adredir?ad_business_id=3U1O390B0DjK9mGXgLn_Gw&campaign_id=gHG-f84YQUv1J8KaejwXHQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsakura-garden-japanese-steakhouse-south-windsor&request_id=24114e4b1bccbb4d&signature=f062b514da95a6f0ec7621976fce6bd3e7cb8b0455f4badc789bab021bfafa8a&slot=1,BurgerFi,https://www.yelp.com/biz/burgerfi-manchester-2?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Smashburger,https://www.yelp.com/biz/smashburger-manchester-2?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
