Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Tonini’s Pizzeria,https://www.yelp.com/adredir?ad_business_id=y75au4JVtF0kvTc07qfOGw&campaign_id=ShIh0REdfwYiWg6-j_5ZXQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ftoninis-pizzeria-syracuse-2&request_id=534b381b673909f4&signature=1be99473297c9656cddad8836812caa73856575abf991333b20132e51e2d235f&slot=0,Mo’s Pit BBQ,https://www.yelp.com/biz/mos-pit-bbq-camillus-2?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Nibsy’s Pub,https://www.yelp.com/adredir?ad_business_id=FH-o3gj5R7S3XyYdYcW41A&campaign_id=Bw93F897h_cmSkARjbt8lQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fnibsys-pub-syracuse&request_id=534b381b673909f4&signature=26966804f7b34872d09b1d7efa7ee4aa2fd206ea56088fed1575bac8067c8f36&slot=1,Buffalo Wild Wings,https://www.yelp.com/biz/buffalo-wild-wings-camillus?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Dinosaur Bar-B-Que,https://www.yelp.com/biz/dinosaur-bar-b-que-syracuse-3?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Good For,Lunch,,,,
Sun,11:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
