Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,10:30 am - 10:00 pm,Takes Reservations,No,Slice of Italy,https://www.yelp.com/adredir?ad_business_id=_dkNQKz_dG3KvoZd9EB3vg&campaign_id=FWnVabKGD4RUGeusKeU_8Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fslice-of-italy-bakersfield&request_id=92821a317b2d824c&signature=f77af71344137da027bb2ae464f1184a78eccd08b96fac881883b91298e555ae&slot=0,Firestone Grill,https://www.yelp.com/biz/firestone-grill-bakersfield?page_src=related_bizes
Tue,10:30 am - 10:00 pm,Delivery,No,Camino Real Kitchen & Tequila,https://www.yelp.com/adredir?ad_business_id=1y8MBX3AD8Hv0Wd60h_KqQ&campaign_id=hfjdmtzI6LL3-jMdpJsUEw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcamino-real-kitchen-and-tequila-bakersfield-2&request_id=92821a317b2d824c&signature=5c7770da55d4d78ecd20caed2bb8aabe4e9d51839a6d0778e2a91b54721407fd&slot=1,Moo Creamery,https://www.yelp.com/biz/moo-creamery-bakersfield?page_src=related_bizes
Wed,10:30 am - 10:00 pm,Take-out,Yes,,,Eureka!,https://www.yelp.com/biz/eureka-bakersfield-3?page_src=related_bizes
Thu,10:30 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,10:30 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,10:30 am - 11:00 pm,Accepts Android Pay,Yes,,,,
Sun,10:30 am - 9:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
