Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,La Chercha Fritura,https://www.yelp.com/adredir?ad_business_id=UX3TCdeloPI8_GL5_UPKFQ&campaign_id=c1aZoc1tuQqyc_kmpsk3hg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fla-chercha-fritura-lancaster&request_id=23723c2e76671610&signature=92b3d447292f370c5c9da1d082cd7c199e7ac09e58aec43330f5300941b80519&slot=0,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-lancaster?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,,,Lancaster Brewing Taproom,https://www.yelp.com/biz/lancaster-brewing-taproom-lancaster?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Dj’s Taste of the 50’s,https://www.yelp.com/biz/djs-taste-of-the-50s-lancaster?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 12:00 am,Good For,"Lunch, Dinner, Dessert",,,,
Sun,11:00 am - 11:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,Yes,,,,
