Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Alicia’s Mexican Grille,https://www.yelp.com/adredir?ad_business_id=8m4P_oOmN2uzc0b8rnTvLQ&campaign_id=-hGzAzCmCtDAUfYNuN4fKA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Falicias-mexican-grille-katy&request_id=75a9a11f675c33e6&signature=ab4072d88da1d9df808e71546496470fda9c064e8a73da2428718a5af5c02f73&slot=0,Joy Love Burgers,https://www.yelp.com/biz/joy-love-burgers-katy?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Dish Society,https://www.yelp.com/adredir?ad_business_id=7pxY5NR0J-qDqcFKID5P2g&campaign_id=F5LisbQpceDCT9hZECMw5A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdish-society-katy-2&request_id=75a9a11f675c33e6&signature=06ccf6d7e9548332358124da7a9327ea40314ae3be4c0896b3315061f564f36c&slot=1,Freddy’s Frozen Custard & Steakburgers,https://www.yelp.com/biz/freddys-frozen-custard-and-steakburgers-katy-6?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,El Kourmet,https://www.yelp.com/biz/el-kourmet-katy?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Accepts Android Pay,No,,,,
Sun,11:00 am - 10:00 pm,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
