Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Southern Food Company,https://www.yelp.com/adredir?ad_business_id=EDerZr4Nwke8SpA7iHfrEA&campaign_id=aWMfwlcDnqge24VVDIV_ZA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsouthern-food-company-fayetteville&request_id=99e2191a8ea66b20&signature=f0a0a9b365aa3bd8ee46c8aed07e698d2fa12507371e9e77982d7abff05ee066&slot=0,Smitty’s Garage Burgers and Beer,https://www.yelp.com/biz/smittys-garage-burgers-and-beer-fayetteville-2?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,RibCrib,https://www.yelp.com/adredir?ad_business_id=ZxgcXKHrRttKUs1mDr-wog&campaign_id=C4Tc7LJfbWxqPmmmnGukSQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fribcrib-springdale&request_id=99e2191a8ea66b20&signature=1361ddd19c53ac92db24ca41989b538687099b75bdb55b32a2a509c648f3cc0c&slot=1,Feltner Brothers,https://www.yelp.com/biz/feltner-brothers-fayetteville?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Hugo’s,https://www.yelp.com/biz/hugos-fayetteville?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Good For,"Lunch, Dinner",,,,
Sat,11:00 am - 11:00 pm,Parking,Private Lot,,,,
Sun,11:00 am - 10:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
