Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Jason’s Deli,https://www.yelp.com/adredir?ad_business_id=y-_FmXcIcWiPze5sKc_uIA&campaign_id=Nojdid_BoIRGE9P62G8NXQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjasons-deli-louisville&request_id=2d12ebd2e5ee3148&signature=015c4e7a1ddd54a82c932f8cb39b73e1f1eaca208e05551bc2617132b66e9d43&slot=0,World Of Beer,https://www.yelp.com/biz/world-of-beer-louisville-2?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Blaze Fast Fire’d Pizza,https://www.yelp.com/adredir?ad_business_id=lccBK-GM_1-1f9t7AkeK-A&campaign_id=LCc1plENlP2href3pCwC7w&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fblaze-fast-fired-pizza-louisville-6&request_id=2d12ebd2e5ee3148&signature=1bbe1906e7210483bdccd4194f3f7f455e0e84841ad57da784ca05288cfee4d4&slot=1,Drake’s,https://www.yelp.com/biz/drakes-louisville-2?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Smashburger,https://www.yelp.com/biz/smashburger-louisville-3?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Accepts Android Pay,Yes,,,,
Sun,11:00 am - 10:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
