Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Cheshire Kitchen,https://www.yelp.com/adredir?ad_business_id=Rsnd85WOh5_pf71MF0Kxsw&campaign_id=IstY9VHz48zOqqLitJ2vpw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcheshire-kitchen-grand-rapids&request_id=d280994692aae3e4&signature=6ac518b0b6e3eff278c3add3154575605bab92947b95d5b25414d666a58d9752&slot=0,Five Guys,https://www.yelp.com/biz/five-guys-grandville-3?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Roots Brew Shop,https://www.yelp.com/adredir?ad_business_id=kgusaOGo1sKqTx2GVN56wQ&campaign_id=NpaP_xjILVx87bPSCrvxEA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Froots-brew-shop-grand-rapids&request_id=d280994692aae3e4&signature=fffb132b9f1d9ac656f849a0db18cc2fb4f2c5d91cd422a787a4ca7b8df01395&slot=1,Skinny’s,https://www.yelp.com/biz/skinnys-wyoming?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,HopCat,https://www.yelp.com/biz/hopcat-grand-rapids?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Good For,Dinner,,,,
Sat,11:00 am - 11:00 pm,Parking,Private Lot,,,,
Sun,11:00 am - 10:00 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
