Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Element Bistro,https://www.yelp.com/adredir?ad_business_id=805i_MO4Eyhdx6ho9eXIRA&campaign_id=rpt23k1_WtLcfr7tROqjzw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Felement-bistro-boulder&request_id=b21296c3377d4034&signature=15e2e6965652eda21f949b19accccb7b84db77862694bc41bbf546de975dc718&slot=0,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-longmont?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Cyclhops,https://www.yelp.com/adredir?ad_business_id=Iz2MX6Afare_6347nFcoAg&campaign_id=5HfcvIOVf8i_L7ACKYzoWQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcyclhops-longmont&request_id=b21296c3377d4034&signature=cf1a12f930793154422a6a073f4f5543ede8200b6964fd2d6db43a2d462b54d5&slot=1,Longs Peak Pub & Taphouse,https://www.yelp.com/biz/longs-peak-pub-and-taphouse-longmont?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Oskar Blues Home Made Liquids and Solids,https://www.yelp.com/biz/oskar-blues-home-made-liquids-and-solids-longmont?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Android Pay,No,,,,
Sat,11:00 am - 11:00 pm,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
