Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,Yes,Rubio’s Coastal Grill,https://www.yelp.com/adredir?ad_business_id=S9PggvJKzbXUXYcL4MmsaA&campaign_id=9tMG7evMjmraAw62BkIoUQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frubios-coastal-grill-redlands&request_id=e5cf84934f52a583&signature=cd06d67d81552d58c265aa7debac6699713de0efd83ab55b9c770056c0f90abe&slot=0,Eureka!,https://www.yelp.com/biz/eureka-redlands-3?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,La Concha Coastal Mexican,https://www.yelp.com/adredir?ad_business_id=g0VVLCBZ0Z6XCbUVtnCJOg&campaign_id=h3NSnxWNw9NrG3JevOiMiQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fla-concha-coastal-mexican-redlands&request_id=e5cf84934f52a583&signature=98387f46ca88fc724d7ede2c00f35c7cab8f080c428dcd6b5279e0c6538e26ee&slot=1,The Habit Burger Grill,https://www.yelp.com/biz/the-habit-burger-grill-redlands?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Restore Kitchen - CLOSED,https://www.yelp.com/biz/restore-kitchen-redlands-2?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Accepts Android Pay,Yes,,,,
Sun,11:00 am - 10:00 pm,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
