Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Dallis Pizzeria,https://www.yelp.com/adredir?ad_business_id=L7gA53F_OpFB5MYCMPoJlw&campaign_id=or7LOotn1gapC8TkBYUf4A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdallis-pizzeria-lake-mary-3&request_id=9722f9e6ea40af74&signature=c8d4c79e39c4c13ba3955dfd1a1f281363a9e8f57ac6950877de94b018563634&slot=0,Jimmy Hula’s Lake Mary,https://www.yelp.com/biz/jimmy-hulas-lake-mary-lake-mary-2?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Barnie’s CoffeeKitchen,https://www.yelp.com/adredir?ad_business_id=r2j_sB6YvvJSR5XJK0J8LA&campaign_id=dE4_fSugqOZgFjwhvIuTuQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbarnies-coffeekitchen-winter-park-2&request_id=9722f9e6ea40af74&signature=0fc677e6b52661462f5f105a4dfc094c950a41556c969bfe4a07fede827c5d0c&slot=1,BurgerFi,https://www.yelp.com/biz/burgerfi-lake-mary-2?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Duffy’s Sports Grill,https://www.yelp.com/biz/duffys-sports-grill-lake-mary?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Accepts Android Pay,Yes,,,,
Sun,11:00 am - 10:00 pm,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
