Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Greenwood Country Tearoom,https://www.yelp.com/adredir?ad_business_id=JLsxSbaau5rUcIhqY7Ixkw&campaign_id=WJyoKKJtfOyHEHuQLOp14Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgreenwood-country-tearoom-greenwood-2&request_id=c23728b20732a5d8&signature=a6aeea04e2c902b24d002dc8afade09f2880f04957a25cb8783069dc461da73b&slot=0,54th Street Grill & Bar,https://www.yelp.com/biz/54th-street-grill-and-bar-independence?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Denny’s,https://www.yelp.com/adredir?ad_business_id=2HGa-AlbeU84nC_q4WByBQ&campaign_id=phQTtquHldmIBTEUk1QsnA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdennys-independence&request_id=c23728b20732a5d8&signature=ee4302298941e6c26549192a27c614211acfe88d57cda2be0185d499430cde2b&slot=1,Corner Cafe,https://www.yelp.com/biz/corner-cafe-independence?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Saints Pub - Independence,https://www.yelp.com/biz/saints-pub-independence-independence?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Android Pay,Yes,,,,
Sat,11:00 am - 11:00 pm,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
