Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,2nd St Shawarma,https://www.yelp.com/adredir?ad_business_id=Qki8soGvUcoTVNw0fYzlqA&campaign_id=n9LJs6tTewslbrCGwqVang&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2F2nd-st-shawarma-harrisburg&request_id=d0124aa60c9289b3&signature=f778f44944159959ecbec0739599451b7f91f9c53866ed1aea79822302945050&slot=0,Dad’s Garage Grill & Burger House,https://www.yelp.com/biz/dads-garage-grill-and-burger-house-mechanicsburg?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Snappers Bar & Grill,https://www.yelp.com/adredir?ad_business_id=hfZWjsjOvSAKmD5ufZxUHg&campaign_id=Fvu3lleljGPw_11JAy6yxA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsnappers-bar-and-grill-mechanicsburg&request_id=d0124aa60c9289b3&signature=5e10a9d19a90c64d98b89de6cedeadc5cd348f70b91a97cdf178301e0c84e986&slot=1,LongHorn Steakhouse,https://www.yelp.com/biz/longhorn-steakhouse-mechanicsburg?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Quaker Steak & Lube,https://www.yelp.com/biz/quaker-steak-and-lube-mechanicsburg?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 12:00 am,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 11:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
