Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,No,Rita’s Burritos,https://www.yelp.com/adredir?ad_business_id=_H4GXECi4nHfJTz4dsQV_w&campaign_id=fx53hpQBGhtracpdleoMkQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fritas-burritos-chandler&request_id=0d327f3ea83e834f&signature=d8ebe07731542b1b0b3dce37d9d17d77bc7ac039fdf06d3cbc994bc409c9d8fe&slot=0,Freddy’s Frozen Custard & Steakburgers,https://www.yelp.com/biz/freddys-frozen-custard-and-steakburgers-san-tan-valley?page_src=related_bizes
,,Delivery,No,The Wild Vine Uncorked,https://www.yelp.com/adredir?ad_business_id=_9Oh4NYx5Yjd4tG2_HWQww&campaign_id=vdgiR8oJlZDunRtkEEAWog&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wild-vine-uncorked-chandler&request_id=0d327f3ea83e834f&signature=dbfc4ae3fd1d929c091504d25b26937069ac5e991808cf78dbdeedfd8368e32b&slot=1,Smashburger,https://www.yelp.com/biz/smashburger-queen-creek-3?page_src=related_bizes
,,Take-out,Yes,,,San Tan Flat,https://www.yelp.com/biz/san-tan-flat-queen-creek-2?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Good For,"Lunch, Dessert",,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Quiet,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,Yes,,,,
