Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Baba’s Cafe,https://www.yelp.com/adredir?ad_business_id=zq8eabqo4oEQJz1_GKtx9Q&campaign_id=jQ3Fvya7VvaUOMnLg2ktuw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbabas-cafe-oak-park&request_id=bbeaec16bdb9b81a&signature=48cb8d4ffdff7f15d150d87914d443ea5d9a70570c0d4313fbc70c8829b53dc6&slot=0,Islands Restaurant,https://www.yelp.com/biz/islands-restaurant-simi-valley?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Jersey Mike’s Subs,https://www.yelp.com/adredir?ad_business_id=72ifM2GzH0oJYiDG5HP4gA&campaign_id=KRyeba4K5IAm17sSAVVCFw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjersey-mikes-subs-newbury-park-3&request_id=bbeaec16bdb9b81a&signature=0755ede3683904ed67b462e46b6b5e8d3e063fcad98620038dbb8396ff34f8aa&slot=1,The Hat,https://www.yelp.com/biz/the-hat-simi-valley?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,California Pizza Kitchen,https://www.yelp.com/biz/california-pizza-kitchen-simi-valley?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 11:00 pm,Accepts Android Pay,No,,,,
Sun,11:00 am - 9:00 pm,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
