Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Saladworks,https://www.yelp.com/adredir?ad_business_id=1U7HlOogq3j16jdNWZXljg&campaign_id=14TWTFR2ldjFLooWgXYxpQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsaladworks-feasterville&request_id=19d9def7d0d6b510&signature=9a8a6b761e9b7b60880a2f4f41246a719e1562d2d5acd9eb657fe17025399610&slot=0,Maryannes Homestyle Cooking,https://www.yelp.com/biz/maryannes-homestyle-cooking-levittown?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Three Monkeys Cafe,https://www.yelp.com/adredir?ad_business_id=P2Lm1g_RztvIaH4daQsXoQ&campaign_id=N4GJ7f9ZOqei3NX55kDRZA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthree-monkeys-cafe-philadelphia&request_id=19d9def7d0d6b510&signature=ca9b4b26b9a6e811c0266366ec8e0deee7872465ec0214bc03bf47a0c33ce2e5&slot=1,University Grille,https://www.yelp.com/biz/university-grille-langhorne?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Isaac Newton’s Fun Food & Drink,https://www.yelp.com/biz/isaac-newtons-fun-food-and-drink-newtown?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
