Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Sara’s Too,https://www.yelp.com/adredir?ad_business_id=8jX-zhWkob90GJ5ii4muNQ&campaign_id=cMVM8OBSQecls6Xmz7z-4g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsaras-too-anchorage&request_id=de4d36a9271b880e&signature=7fc524901d3a443ebd46831eb6cd3c5f4af90c54171e81891723c277dfe7c57b&slot=0,Hamburger Haven,https://www.yelp.com/biz/hamburger-haven-anchorage?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Kay’s Family Restaurant,https://www.yelp.com/adredir?ad_business_id=ewnR6K7RLiAsieljcYiY1w&campaign_id=LLKLo6oa-UyYu4VDSv9Raw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fkays-family-restaurant-anchorage&request_id=de4d36a9271b880e&signature=f51a8a43b15ad7635389c877bfbce725e9b12c64b8cc4d0bb2479e0ee7757662&slot=1,Moose’s Tooth,https://www.yelp.com/biz/mooses-tooth-anchorage?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Glacier BrewHouse,https://www.yelp.com/biz/glacier-brewhouse-anchorage?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
