Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,10:30 am - 10:00 pm,Takes Reservations,No,Islands Restaurant,https://www.yelp.com/adredir?ad_business_id=YvXUrRD3Rjj4SpFuqbmUfg&campaign_id=L68zx8DnqvjMmVuXiFH0Rw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fislands-restaurant-avondale&request_id=83748b1eb7deab6e&signature=2aa9994a1cc12e6b945afd33fb385df703853d97e3c4692fbc666cdba70de659&slot=0,Saddle Mountain Brewing Company,https://www.yelp.com/biz/saddle-mountain-brewing-company-goodyear?page_src=related_bizes
Tue,10:30 am - 10:00 pm,Delivery,No,The Vic Bar + Kitchen,https://www.yelp.com/adredir?ad_business_id=by9Vuifv_1mYzDvwVUReJg&campaign_id=W-61IQcw2dh0V5mI-31DJg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-vic-bar-kitchen-buckeye&request_id=83748b1eb7deab6e&signature=2fdab38a4e2956e0ecd1389fc0a6f55e8572881d0fdae3af4ad78f3649e11c2a&slot=1,Sammy’s Burger,https://www.yelp.com/biz/sammys-burger-goodyear?page_src=related_bizes
Wed,10:30 am - 10:00 pm,Take-out,Yes,,,Lazy Palm Sports Grill,https://www.yelp.com/biz/lazy-palm-sports-grill-litchfield-park?page_src=related_bizes
Thu,10:30 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,10:30 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,10:30 am - 11:00 pm,Accepts Android Pay,No,,,,
Sun,10:30 am - 10:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
