Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,I84 Country Store,https://www.yelp.com/adredir?ad_business_id=LxcoKB9s8OBK6iaptdyPQQ&campaign_id=42A7PS5pAev_QX0fCdQvpw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fi84-country-store-greentown&request_id=a39562cde7b7d84c&signature=2cea8a808ef4b92357212fb9acb4ac1bdaf7f5c3a744a9e5e0ecdf8aa17fd283&slot=0,LongHorn Steakhouse,https://www.yelp.com/biz/longhorn-steakhouse-bartonsville?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,McDonald’s,https://www.yelp.com/adredir?ad_business_id=2jJzLb7Txwn-SsrbP1W30A&campaign_id=yIt1g767Pp5CVc_GRFjlsQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmcdonalds-stroudsburg-3&request_id=a39562cde7b7d84c&signature=2249b1114051be97e6dba1cbf74a70124f60c965e46a3a2e79b209bc2800129a&slot=1,Barley Creek Brewing Company,https://www.yelp.com/biz/barley-creek-brewing-company-tannersville-18?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,The Original Pocono Pub,https://www.yelp.com/biz/the-original-pocono-pub-bartonsville-2?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 12:00 am,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 11:00 pm,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
