Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Scoglio’s Green Tree,https://www.yelp.com/adredir?ad_business_id=48jrpdXh98gzP5CxPwQyvw&campaign_id=4w8VE4JWzR5KJ6ikjC3CsA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fscoglios-green-tree-pittsburgh&request_id=33d1b921628b162d&signature=519e05145af10fd826f5e7b4227d1d483dd536cdf35ee200cd4641f1406c3266&slot=0,Burgatory,https://www.yelp.com/biz/burgatory-pittsburgh-5?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,River House Cafe,https://www.yelp.com/adredir?ad_business_id=UfquGg5wIw_zym5ECdwLRA&campaign_id=Y26MV0KSCShMdgDRKE1b-Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Friver-house-cafe-charleroi&request_id=33d1b921628b162d&signature=f5be6cf5d34b9b9ae68614a65a09d198c506a8feab2d33954ea77a090d748301&slot=1,Central Diner & Grille,https://www.yelp.com/biz/central-diner-and-grille-pittsburgh?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Walnut Grill - Robinson,https://www.yelp.com/biz/walnut-grill-robinson-robinson-township?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Accepts Android Pay,No,,,,
Sun,11:00 am - 10:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
