Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,Yes,Pita Pit,https://www.yelp.com/adredir?ad_business_id=BazVUPsRfuW1Y3Qp5--8aA&campaign_id=5RbZWpJlGGRTXNB5HUyMqQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpita-pit-billings-2&request_id=168e9d1548c735fe&signature=da94d661595576534257f2173feb5dc3108bfc97a81b47923f2b037805728b36&slot=0,The Burger Dive,https://www.yelp.com/biz/the-burger-dive-billings?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,America Family Restaurant,https://www.yelp.com/adredir?ad_business_id=Sn1lT9f24K2jQX9lpCARDw&campaign_id=LtMyhkKEIEUBZtz_RLZq7A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Famerica-family-restaurant-billings&request_id=168e9d1548c735fe&signature=97a8122369c942f3fdcae69cd8f9d315e5eb9898ac697d632d950639817ce47e&slot=1,Montana Brewing Company,https://www.yelp.com/biz/montana-brewing-company-billings-2?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,"MOOYAH Burgers, Fries & Shakes",https://www.yelp.com/biz/mooyah-burgers-fries-and-shakes-billings-3?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 10:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 10:00 pm,Good For,Dessert,,,,
Sun,11:00 am - 9:30 pm,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
