Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Stella’s Kentucky Deli,https://www.yelp.com/adredir?ad_business_id=ZnK_1yC3JGGF7dcERv_y4A&campaign_id=P6jzFb6-7-nb_CvLIaJ5MA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fstellas-kentucky-deli-lexington&request_id=e7b0a51a3b397127&signature=f9d9e2463408355ae9f0940f7d01547dca9da90e6fed286c64a091c8757fd14d&slot=0,BurgerFi,https://www.yelp.com/biz/burgerfi-lexington-4?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Denny’s,https://www.yelp.com/adredir?ad_business_id=RmB57VuXqGcXHnKtq2Bj0Q&campaign_id=phQTtquHldmIBTEUk1QsnA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdennys-lexington-4&request_id=e7b0a51a3b397127&signature=620ff2b51ec815d551fb5f3c36f5ac2f4e6841b71d9bb10d102a7505b4364b84&slot=1,Bru Burger Bar - Lexington,https://www.yelp.com/biz/bru-burger-bar-lexington-lexington?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Roosters,https://www.yelp.com/biz/roosters-lexington?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
