Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Jersey Mike’s Subs,https://www.yelp.com/adredir?ad_business_id=bmRbalZDY97lfZTTMp74Qw&campaign_id=Ken3m5mw8qYjjETE7L_EzA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjersey-mikes-subs-everett-2&request_id=a8ed3d51f1683713&signature=38799029fdb0dc58676f9f381b235c035ba743bcab67c3d001e3c970d204e198&slot=0,The Rock Wood Fired Pizza,https://www.yelp.com/biz/the-rock-wood-fired-pizza-bothell-2?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Island Grill,https://www.yelp.com/adredir?ad_business_id=16_FpIKkWBTUEFQIOSYwAw&campaign_id=UpDkYNUc2MsuKesAz7AC-A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fisland-grill-bellevue&request_id=a8ed3d51f1683713&signature=5eefd8901a6af44392d8c9ba886880b24a5bfc9522d60258598497dd09a078f4&slot=1,Burgermaster,https://www.yelp.com/biz/burgermaster-bothell?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Katsu Burger,https://www.yelp.com/biz/katsu-burger-lynnwood?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Accepts Android Pay,No,,,,
Sun,11:00 am - 10:00 pm,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
