Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,Greystone Public House,https://www.yelp.com/adredir?ad_business_id=7rSZmkMVFLdFfGlBAYIiDA&campaign_id=QBoM1x6QvcKzBqO00vJJ8g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fgreystone-public-house-harrisburg-2&request_id=f65b1fa4e9385a17&signature=764f5d9d1c223c20ed8654ac157d26a794216c2e6381c328aba44e2ae0e198a9&slot=0,Eagle Hotel Restaurant & Bar,https://www.yelp.com/biz/eagle-hotel-restaurant-and-bar-harrisburg?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Blue Moose Bar & Grille,https://www.yelp.com/adredir?ad_business_id=LNe9_utqVMNSyWa21Qomnw&campaign_id=ty4Km_VOyKjKnKWWKrdjZw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fblue-moose-bar-and-grille-harrisburg&request_id=f65b1fa4e9385a17&signature=30ba0ceaab5e7942a405bf290217d27c7bf80a1a3385732c2c94810c902d00cd&slot=1,Official BBQ & Burgers,https://www.yelp.com/biz/official-bbq-and-burgers-harrisburg-3?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Sizzle-N-Chill Drive In,https://www.yelp.com/biz/sizzle-n-chill-drive-in-harrisburg?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Accepts Apple Pay,No,,,,
Sat,11:00 am - 12:00 am,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 11:00 pm,Parking,Private Lot,,,,
,,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
