Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,Yes,The Rise Eatery,https://www.yelp.com/adredir?ad_business_id=tN4yF_Vv2iyZ9pUvG6fx5w&campaign_id=iy6nMNQa1LqrLATXWd2-vg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-rise-eatery-vancouver&request_id=99a1e2fcfb8966d2&signature=60db34f26d9929c1e1b2ceab109e6e809881aede647a6c043ab3992258547b46&slot=0,Five Guys,https://www.yelp.com/biz/five-guys-vancouver-3?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,West Oak Restaurant,https://www.yelp.com/adredir?ad_business_id=_Xxsjm_mUn5yQ17TrBmRHg&campaign_id=B7igV1UfCkq8EHWz9G0GwA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fwest-oak-restaurant-vancouver&request_id=99a1e2fcfb8966d2&signature=2659c99e30d6008e555ea2db6c292d2c695cd8b903becc91e80c4ef7440f9794&slot=1,Carl’s Jr,https://www.yelp.com/biz/carls-jr-vancouver-3?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Score on Davie,https://www.yelp.com/biz/score-on-davie-vancouver?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Apple Pay,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepted Cards,"Credit, Debit",,,,
Sat,11:00 am - 11:00 pm,Good For,"Lunch, Dinner",,,,
Sun,11:00 am - 10:00 pm,Parking,Street,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
