Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Roy’s Restaurant,https://www.yelp.com/adredir?ad_business_id=wGEx-EeyebYmnCMnNWFShQ&campaign_id=Nkg3V0vJNdhoV-oFFihCig&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Froys-restaurant-pasadena-2&request_id=db042b4c9c7129f5&signature=26602e8475cf705b334d39b75d635eda10fc7d6d0909ca139026bda0e2b873c1&slot=0,California Pizza Kitchen,https://www.yelp.com/biz/california-pizza-kitchen-arcadia-2?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Lazy Dog Restaurant & Bar,https://www.yelp.com/adredir?ad_business_id=PLdSJZGrt8dYoRuPnMfd-g&campaign_id=RnUcJKM5wRe7NlM2p2fUPA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flazy-dog-restaurant-and-bar-west-covina&request_id=db042b4c9c7129f5&signature=01cf71978e8a88e58e5dff5db068254b430db5b3831a7bada177b566a41ebde1&slot=1,Hook Burger,https://www.yelp.com/biz/hook-burger-pasadena?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Grill ‘Em All,https://www.yelp.com/biz/grill-em-all-alhambra-2?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Accepts Android Pay,No,,,,
Sun,11:00 am - 9:00 pm,Good For,"Lunch, Dinner, Dessert",,,,
,,Parking,Garage,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
