Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Denny’s,https://www.yelp.com/adredir?ad_business_id=3ZkQCMHymuTkSotxS41lsw&campaign_id=phQTtquHldmIBTEUk1QsnA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdennys-turlock&request_id=347d23e8d1529eab&signature=ee2fb7056739b6f2dad435a0e8cd7854ca46f61f6009184a6b30b171f434661d&slot=0,Table 26,https://www.yelp.com/biz/table-26-turlock?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,My Chef Restaurant & Catering,https://www.yelp.com/adredir?ad_business_id=vL-CfDXaQljLM81FGmG9aA&campaign_id=p8dq6n7b2cZww-A5aXiIrA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmy-chef-restaurant-and-catering-modesto&request_id=347d23e8d1529eab&signature=2a2e8bb253706eb2813359ffe810636cc9cb1e98450c430dbdf2064886365650&slot=1,Center Street Grill,https://www.yelp.com/biz/center-street-grill-turlock-2?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Jams 209 Sports Bar and Grill,https://www.yelp.com/biz/jams-209-sports-bar-and-grill-turlock?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,Yes,,,,
Sat,11:00 am - 11:00 pm,Accepts Android Pay,No,,,,
Sun,11:00 am - 10:00 pm,Good For,"Lunch, Dinner",,,,
,,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
