Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 10:00 pm,Takes Reservations,No,Railhead Smokehouse,https://www.yelp.com/adredir?ad_business_id=cvkfeac0ByQLPMsWhRay8A&campaign_id=Wihz34NchUyEeR0-rWfA6Q&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frailhead-smokehouse-fort-worth&request_id=59bda40b4f5efec5&signature=20776d6bd105c271ade6ee296a0faf7420e4b6c04ed8909876b232f95959a3c4&slot=0,Five Guys,https://www.yelp.com/biz/five-guys-fort-worth-2?page_src=related_bizes
Tue,11:00 am - 10:00 pm,Delivery,No,Mash’d,https://www.yelp.com/adredir?ad_business_id=GIxlmeAl6YxOOFfEoEJ6sg&campaign_id=KB2XAY46KIa3nDOdiPQL0A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmashd-fort-worth&request_id=59bda40b4f5efec5&signature=927e64fb3dbd9f7d5cb58370192f1ec2394ca36b384d4708435dc66d5e1ca3ae&slot=1,Fuddruckers,https://www.yelp.com/biz/fuddruckers-ft-worth?page_src=related_bizes
Wed,11:00 am - 10:00 pm,Take-out,Yes,,,Charley’s Old Fashioned Hamburgers,https://www.yelp.com/biz/charleys-old-fashioned-hamburgers-fort-worth?page_src=related_bizes
Thu,11:00 am - 10:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 11:00 pm,Accepts Apple Pay,No,,,,
Sat,11:00 am - 11:00 pm,Accepts Android Pay,No,,,,
Sun,11:00 am - 10:00 pm,Parking,Private Lot,,,,
,,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,Yes,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
