Username,location,friend_count,review_count,photo_count,rating,date,review,Url
Andy V.,"Fort Lauderdale, FL",937,1412,6952,3.0,8/10/2017,"On a late night trip from Fort Lauderdale to Naples, we got hungry wanted a sit down meal. At this time, pretty much only the TGI Friday's was open which made us a little nervous because were weren't really the biggest fans, but when you're in a pinch you gotta do what you gotta do. Because of the time we were seated immediately and our server took our drink orders. Then came time to order our meal. For an appetitizer I got some of their broccoli soup and ordered their Jack Daniels chicken (which isn't that what they're known for) for my meal.It came witth two sides: I chose broccoli and macaroni and cheese ( gotta have one good with one bad, right?) The soup had a great taste to it, but could have been a little warmer. Don't you hate getting lukewarm soup? Ugh. The shredded cheese on top took a little to melt because of this. The meal comes with two pieces of chicken covered in that famous marinade which I was surprised, were pretty juicy! the mac and cheese was amazing, of course thanks to the bread crumbs on top. Everything is better with some sort of breading. Overall things weren't too bad! Sometimes I give places like this such a low expectation marker when really I shouldn't. There was nothing really wrong with the meal. Some things could have been better, like the soup, but that wouldn't keep me from coming back. A-ok by me.",https://www.yelp.com/biz/tgi-fridays-estero-2
Don K.,"Bonita Springs, FL",0,2,,1.0,12/23/2017,"My wife and granddaughter ate at this Friday's on Dec 18, at 4:53pm. The restaurant wasn't crowded, but they sat us back by the kitchen.  (In hindsight we should have asked for a different table) We sat for a while before a waitress acknowledged us and took our drink order. Then for a while before she returned and took our food order. (By a while, longer than we're used to, and certainly longer based on  the small amount of other customers) Food was OK. Waitress never came back to check on our order or drink refills. ALSO, sitting by the kitchen there was a constant amount of loud yelling coming from the kitchen. We left a small tip and left. Also, we hadn't been to this Friday's in years, thought we'd give it another try. Bad mistake, it'll be years or never before we return",https://www.yelp.com/biz/tgi-fridays-estero-2
Joseph C I.,"Estero, FL",136,84,51,4.0,8/22/2017,I have not been here for a long time. I was here twice and had a so so experience. This time was different . I was greeted warmly the place was empty.  I was presented with the rewards and it worked out great . I ordered a smoothie and it was great in fact all of our food was great. I will be back. Oh and the bathrooms were clean!,https://www.yelp.com/biz/tgi-fridays-estero-2
Matt P.,"Bonita Springs, FL",109,140,106,1.0,1/30/2017,"ok, never again. Everything was wrong from service to food to environment . This place is permanently on my ""Black Ball"" list.",https://www.yelp.com/biz/tgi-fridays-estero-2
Bill A.,"Colorado Springs, CO",8,38,,2.0,10/21/2017,Was intrigued by the massive ad campaign for a full rack of bigger ribs at $12 so we ignored the bad reviews and stopped by.  We were there at 11:00 but the doors  did not open until 11:30 and we saw a few people drive off.  The waitress was the high point of the visit being cheerful and attentive.  We learned that the $12 deal was only for takeout and if you ate in the price increased to $21 so me wife ordered a half rack and I had the sampler.  The ribs were fall off the bone tender but the flavor is painted on which is understandable as there are four options. Not a big deal for the rank and file but a bbq purist will be disappointed.   The rest of my sampler was over breaded and over cooked.  This restaurant is an acceptable option for young people or young families moving up from fast food but those with more mature tastes will likely be disappointed.  If there was an option for 2 1/2 stars I would give it and had they opened on time possibly 3 but $40 will buy a much better lunch for two nearly anywhere else in town.,https://www.yelp.com/biz/tgi-fridays-estero-2
Rashi D.,"Naples, FL",24,4,,3.0,12/3/2016,"Takes like hours to get served. The waitress apologoised later. Nevertheless, no more visits!",https://www.yelp.com/biz/tgi-fridays-estero-2
Teri P.,"Lake Zurich, IL",29,54,52,4.0,1/16/2017,First time to this location. Apps at bar with Chicken Tortilla soup is a perfect lunch. Nice services a well.  After coming here twice a week for the lady Year I highly recommend sitting in the bar for lunch and having Corey or Alexandra as your server. They are the best!,https://www.yelp.com/biz/tgi-fridays-estero-2
Female U.,"Bonita Springs, FL",1,9,2,1.0,2/1/2017,"Still awful service. Molly is the worst bartender and Alley is just as awful. Apparently,  5 people at the bar is too many and too much for both of them. Waiting in line at publix during season wouldn't have taken as long as getting a cocktail from them. This kind of service needs to pay for you to be there. Food subpar but it is served till 2, that is IF you can get a bartender (even while sitting at bar) to take your order.",https://www.yelp.com/biz/tgi-fridays-estero-2
Jamie K.,"Naples, FL",72,614,5,2.0,6/9/2016,"Newer location, but seems like an old typical Fridays. Slow service, food was not warm. Dirty place, food all over the floor. Fridays used to be one of the best chain restaurants and now it is one of the worst. The one in Naples closed, so we decided to try the one in Estero, mistake. Now I know why the one in Naples closed. Food tasted old and not freshly made. Noone seemed like they wanted to be there. Not too cheap for what we ordered.",https://www.yelp.com/biz/tgi-fridays-estero-2
Haley F.,"DeWitt, AR",0,8,,1.0,3/31/2017,Never again. Service was horrible and the food was nasty!!! It was very loud and our waiter hardly ever acknowledged us. Don't waist your time and money here.,https://www.yelp.com/biz/tgi-fridays-estero-2
