,Username,location,friend_count,review_count,photo_count,rating,date,review,Url,roll25,roll100,roll250,special_25,Final_Rating
43,Richard W.,"Los Angeles, CA",42,17,23.0,1.0,2012-03-04,"Great service good food, but the hosts suck, and that manager Katherine was useless",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-e-farmingdale?start=40,1.8600000000000003,1.8600000000000003,1.8600000000000003,1.8600000000000003,1.8600000000000005
44,Larry B.,"Farmingdale, NY",113,325,9.0,1.0,2012-07-29,"no different than any other applebee's location - bland cookie cutter food that i could easily get from the frozen food section of stop & shop...on second thought that stuff might be better, and I certainly wouldn't have the nightmares this parking lot delivers",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-e-farmingdale?start=40,1.8600000000000003,1.8600000000000003,1.8600000000000003,1.8600000000000003,1.8600000000000005
40,Laura C.,"Farmingdale, NY",33,97,,3.0,2012-10-21,"Ah, Applebee's! We have all been there at one point or another, so why bother with a review?  Well, my local one deserves a shout -out because they run a tight ship there.  Service is generally good there and things run smoothly.  A current special worth mentioning is half-price appetizers on Sundays, Mondays, and Thursdays after 8 pm during Football season.  Three delightful little sliders, with fries is one of those choices which is only $4.50 with this special.  Not too shabby! Big ol' basket of the boneless wings was I believe $ 5.  The only app not in this special was the sampler platter.  But no need to order that because you can go nuts with your pals and get a bunch of apps for that price! There are 2-fer drink specials as well.  Hey, sometimes you don't wanna watch the games at home, no?",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-e-farmingdale?start=40,2.0600000000000005,2.0600000000000005,2.0600000000000005,2.0600000000000005,2.0600000000000005
42,Robert A.,"Syosset, NY",2,48,5.0,3.0,2013-02-03,"Went there own Saturday night around 6 pm. The joint was jumping. Rather than wait for a table, we opted to sit at the bar.  We were served right away. Let's face it, Applebee's is not gourmet food, but if you are looking for something quick and inexpensive, this is the place to go.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-e-farmingdale?start=40,2.0280000000000005,2.0280000000000005,2.0280000000000005,2.0280000000000005,2.0280000000000005
34,Oscar Q.,"Garden City, NY",1,11,,2.0,2013-11-08,"I've never been overly impressed with Applebee's, but overall, it's okay for sandwiches and drinks.  On my last visit, I noticed a couple of things that annoyed me.   I was with a friend, and after I had taken one bite of my sandwich, our server came up to us and asked ""How is everything?""  Uh, I think it would make more sense to give us a little more time to form an opinion.  Exactly five minutes into our meal, the manager stopped by to check on us too.  Wow, they must really care.  But, seriously, two interruptions, minutes apart?   My friend finished with his meal first, and the server removed his plate.  I wasn't done quite yet.  A few minutes later, she returned, and as I put part of my sandwich down, she began to remove my plate.  Geez, were they in that much of a hurry to seat other customers?  I felt rushed and uncomfortable.  I politely told her that I wasn't done.   My recommendation to the servers and management is that they allow a little more time before checking up on customers, and that they use discretion when encouraging customers to finish up and leave.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-e-farmingdale?start=20,1.9920000000000002,1.9920000000000002,1.9920000000000002,1.9920000000000002,1.9920000000000004
26,Joseph S.,"Lindenhurst, NY",3,5,,2.0,2013-12-27,The service was very crappy and the food took forever and shit brother so man I would definitely not recommend going to this specific  establishment,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-e-farmingdale?start=20,1.9600000000000002,1.9600000000000002,1.9600000000000002,1.9600000000000002,1.9600000000000004
35,Kay K.,"Atlanta, GA",2,12,3.0,2.0,2014-01-18,The waitress was nice But the lemon pepper shrimp or whatever the craps it is step like play doh .....the appetizers along with the brew pretzels taste good along with the boneless chicken. ..overall I WILL NOT COME BACK! !!!!,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-e-farmingdale?start=20,1.9280000000000002,1.9280000000000002,1.9280000000000002,1.9280000000000002,1.9280000000000004
24,Jay P.,"West Babylon, NY",1,17,18.0,1.0,2014-01-19,"This Applebee's maybe in a some what nice area sort of speak... This was my 2nd time coming here. The 1st time I had a bad experience food tasted old and the service wasn't pleasant. This time I decided to give it one more chance. The wings were over fried and black looking (felt like biting into pork rinds), the black n blue burger (was supposed to be well done) came back bloody, most the French fries were the hard over fried bottom of the fryer fries, the chicken tenders for my child were 90% extra hard breading and 10% chicken(so it felt like biting into an ice sculpture). FYI: I don't ever send my food back to the kitchen or complain in person, because they are still handling my food.  As of the service the girl was pretty fast   But when I asked for napkins being that I was there with my child she gives me 2 pieces of napkin as if they were coming out of her paycheck. I believe I gave it a fair chance and it's definitely not a good place to go eat. Every time my family and I choose to go to Applebee's on Sunday, the whole staff looks zombie'd out and un bath  from the night before.  That being said, don't  come here not even for a drink.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-e-farmingdale?start=20,1.7960000000000003,1.7960000000000003,1.7960000000000003,1.7960000000000003,1.7960000000000003
36,Lesley O.,"East Meadow, NY",1445,604,1483.0,1.0,2014-02-02,"I honestly can't believe how busy this place is considering how bad the food & service is!! Most definitely not my choice coming here but I went with it...ugh. I decided to get a burger because let's face it, how can you screw up a burger & fries? Well, the fries were way too salty & overly seasoned & worst of all, ice cold. Great. The burger, which I asked to be cooked at a medium temperature was well done & also very salty. I really hate when food is way too salty. The service was the worst. It took forever to be greeted, to be served the food & to be asked how everything is. I needed a drink for at least 10 minutes before I finally tracked down someone to get it for me. Finally, we had to wait for the check for what seemed like 15 minutes at least. Thankfully, as the server tried to walk away upon dropping the check, we stopped her & told her, ""No, take the payment now please!"" Thank God she ran the card quickly because we were itching to get the hell out of there!",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-e-farmingdale?start=20,1.8600000000000003,1.8600000000000003,1.8600000000000003,1.8600000000000003,1.8600000000000005
23,Matthew R.,"Maspeth, Queens, NY",46,364,4.0,3.0,2014-05-06,"Your typical Applebee's. Place is kept clean, service was good, and the food was what you expected. One surprise was the portabello mushroom that came with the steak. It was great. I ordered the steak medium rare and that's what I got. The wedge salad could have had a bit more dressing on it. The strawberry in the frozen strawberry lemonade was a bit too artificial tasting. An acceptable experience overall.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-e-farmingdale?start=20,2.1879999999999997,2.1879999999999997,2.1879999999999997,2.1879999999999997,2.1879999999999997
