,Username,location,friend_count,review_count,photo_count,rating,date,review,Url,roll25,roll100,roll250,special_25,Final_Rating
147,Nitesh P.,"Bakersfield, CA",8,15,,1.0,2012-03-04,"I'm only giving it a one star because of their amazing mango martini. Other than that, I'd give this place a zero. Such rude service at the bar!",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-bakersfield-3?start=140,1.5400000000000003,1.5400000000000003,1.5400000000000003,1.5400000000000003,1.5400000000000003
145,Jay R.,"Richmond, VA",0,11,1.0,1.0,2012-03-07,Worst service and old food never again,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-bakersfield-3?start=140,1.5400000000000003,1.5400000000000003,1.5400000000000003,1.5400000000000003,1.5400000000000003
99,Lindsey M.,"Bakersfield, CA",1,24,,1.0,2012-04-25,"The food here is disgusting, why would anyone ever go here? I went with my family with the intent of ordering a salad, but at 10 bucks for a salad served with their preservative laden dressings, no thanks. So I decided not to order anything. My mom ordered a steak that came with a side of vegetables and potatoes, so she gave me her sides. Let me tell you, these were the most overcooked vegetables ever! The vegetables were so overcooked that they didn't even hold their shape. It was like eating baby food. The potatoes tasted like chlorine. I tried some of their fries, which were good. No one at my table was really pleased with their food. I mean, it's edible, but it's just not good. I'm highly suspicious that this place just pops all their food in the microwave. The building and location are nice. The service is average. The clientele are mostly overweight. Do yourself a favor and cook at home, or support a local restaurant. As quaint as the ""neighborhood bar and grill"" slogan is, it should really be called ""nationwide bar and grill.""",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-bakersfield-3?start=100,1.604,1.604,1.604,1.604,1.604
156,Arlene M.,"Bakersfield, CA",0,14,,3.0,2012-06-25,"I went with my friends for drinks and snacks, they are open late and I like the fact that they have appetizers for half the price in the evening. Their long island ice tea is worth the money and  their wonton chicken tacos are also good. I did not like their service, they do not bring you the drinks on time and also it took our waiter 10 minutes to bring our check after we asked for it. I will go again and see if the service is better and maybe increase them to 4 stars.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-bakersfield-3?start=140,1.868,1.868,1.868,1.868,1.8680000000000003
130,Ryan R.,"Salem, OR",174,57,75.0,4.0,2012-07-21,The server David was fantastic.  Really personable and friendly.  The only reason for missing one star is because of the over abundance of hostile drunks in the bar.,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-bakersfield-3?start=120,1.904,1.904,1.904,1.904,1.9040000000000001
143,Joy E.,"Bakersfield, CA",198,44,5.0,1.0,2012-10-11,"This place may have specials, however it could be free. You never get service. Hubby and I have gone twice, seated quickly. Never saw a server, didnt get asked if we wanted something to drink or a poke in the eye. Second time was too much for us. Will never go back. Got up and went to local Muertos. Food, service and fun so much better. support local dump Apple Bees.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-bakersfield-3?start=140,1.5080000000000002,1.5080000000000002,1.5080000000000002,1.5080000000000002,1.5080000000000005
95,Angie R.,"Pasadena, CA",55,149,381.0,2.0,2012-12-13,"I'm not a big fan of this restaurants but  I know a lot of people for the drinks. Since I am not a drinker, I base this review soley the food. I would rate the food C-, I feel like its reheated frozen meal. I do enjoy their spinach dip and desserts but thats about it. I'd go to Chile's anyway, but since so many people love their drinks, Im happy with my spinach dip appetizer",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-bakersfield-3?start=100,1.704,1.704,1.704,1.704,1.704
96,Steve D.,"Bakersfield, CA",3,11,,2.0,2013-01-04,"Me and my friend visited this restaurant and had a pretty bad experience. Ill start with the bad and finish with the good. Here is the bad. We had to wait for 45 mins to be seated when quoted for 20 mins. I expect this kind of system from restaurants. Though no professional it is a tactic used by almost all restaurants so that is not where my stars are lost. We were seated and the place was PACKED! again, rather expected. The cherry on top of it all was that we were seated next to a pair of parents who obviously had to sense of parenting when their child enjoyed playing with a knife and fork, throwing things over to our booth, and screaming at the top of his lungs. Nope, no effort by the parents or management to control the situation. Even after I brought it to the managers attention, he told me there was nothing he could do. He didn't even acknowledge our request to move and stated we would have to wait back in line like everyone else. And there go the stars. Here is the good. the food can actually taste rather good at times. Honestly I'd rather go to CPK. better service, better food.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-bakersfield-3?start=100,1.6720000000000002,1.6720000000000002,1.6720000000000002,1.6720000000000002,1.6720000000000002
149,annie o.,"Bakersfield, CA",0,41,1.0,3.0,2013-03-15,"Been going here for a while. I will always love their oriental chicken salad! It is one of my all-time favorite salads. Stopped going here because we only get take out and the quality has gotten worse continually for what my boyfriend orders, usually steak or salmon.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-bakersfield-3?start=140,1.868,1.868,1.868,1.868,1.8680000000000003
155,Rhiannon B.,"Florence, AZ",20,34,1.0,2.0,2013-03-18,"my husband and I have been there many times, and it was never anything special. but this last time was THE LAST TIME. it was busy but we were seated fast. our waitress was nice, but she seemed like she didn't have time for us, she was cold and distance. I ordered some pasta and shrimp plate. wen I received it there was a small piece of plastic in my pasta. when the waitress cams back I told her about it and she seemed like she didn't care. she asked if id like a replacement I said yes and she brought out my replacement way to fast for normal. we wont be going back",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-bakersfield-3?start=140,1.832,1.832,1.832,1.832,1.8320000000000003
88,Narciso A.,"Northridge, CA",650,478,850.0,1.0,2013-04-07,"Blegh. Came here for a late night dessert (love the ButterPecan blondie at other Applebees) -- which was fine. The coffee I ordered was disgusting, tasted like the pot was at least 5 hours old...and my hunches were correct, there were burned coffee grounds floating throughout my coffee! Yuck! Our waiter was ok, however other waiters weren't.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-bakersfield-3?start=100,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.7000000000000002,1.7000000000000004
