,Username,location,friend_count,review_count,photo_count,rating,date,review,Url,roll25,roll100,roll250,special_25,Final_Rating
252,Manuel B.,"San Diego, CA",1,49,4.0,2.0,2012-01-09,Service was good.  Food Was not.   I got fish tacos.  They where dry and bland. My brother got the Thai chicken pizza.  He ate less than half and threw the rest away.  My brother is kind of a cheap skate so if threw it away he must of really been disappointed with it.  My wife got macaroni and cheese in which was also bland.  Were not picky eaters but I probably will not go back. I was disappointing because we used to go to the one in Palm springs and Palm Desert and it was always really good.,https://www.yelp.com/biz/california-pizza-kitchen-la-jolla?start=260,3.2,3.16,3.16,2.6640000000000006,3.1760000000000006
339,Saya G.,"San Diego, CA",40,79,,5.0,2012-01-18,"I have to agree with a previous poster that the only reason CPK does not get a higher rating is because its a chain.  Its a great restaurant for a healthy, quick, fairly inexpensive, tasty meal.  And I have always GREAT service.  Everything is always fresh too. I usually order the bbq chicken salad and the lettuce is always fresh.  I've been to other chain restaurants and ordered salads and they hide the yucky brown leaves underneath! Not at CPK. And youcan pretty much customize any dish, like PF Changs.  Also, another thing I learned at CPK today. No heat lamps! We ordered the chicken tequila fettuccine for a friend who was running late.  She had not arrived yet so we asked the server to put it under the heat lamp.  The server said that they do not have heat lamps but she would be happy to make ANOTHER pasta dish!  I have never heard this before.  Also, the UTC location is always busy at lunch but the service is always great and they are always checking in on you. I also like that the menu has so much variety to please everyone's tastes: small plates, salads, soups, pizzas, pastas, sandwiches.",https://www.yelp.com/biz/california-pizza-kitchen-la-jolla?start=300,3.28,3.18,3.18,3.0600000000000005,3.2200000000000006
192,Desi N.,"San Diego, CA",64,351,10.0,4.0,2012-01-28,"I ate sooo much pizza when I came here. I also ordered some kind of rolls with vegetables in them. Hmm? I wasn't expecting to see anything other than pizza on the menu. I tell you it's pretty good. I even bought California Pizza Kitchen from the frozen section at Albertson's. It tasted great! I remember the high pitched waitress that worked there. All I wanted was for her to calm it down a notch, she was overwhelmingly loud! That can frustrate someone who has had a long day and simply just wants chow!",https://www.yelp.com/biz/california-pizza-kitchen-la-jolla?start=240,3.32,3.18,3.18,2.9600000000000004,3.2360000000000007
301,Jai ..,"New Orleans, LA",18,64,,4.0,2012-01-31,"My family loves to eat here when they come from out of town, I like the Thai chicken pizza, the three cheese pizza, and the BBQ chicken salad. Lots of times, my meetings are held here so I think it's a good place for large group celebrations or meetings.",https://www.yelp.com/biz/california-pizza-kitchen-la-jolla?start=320,3.4,3.18,3.18,2.9920000000000004,3.2680000000000007
47,Adam A.,"Pearl City, HI",631,298,657.0,2.0,2012-02-09,"I used to love their pizza, unique toppings on a wheat crust were my points of interest. But being actually in california, what they are doing is no longer original, or even the best anymore. It had been a few years since my last visit (food poisoning from a different location) but we had a gift card that needed to be used so we stopped by. The pizza is still as good as I remember it, and their jambalaya was tasty...but both were overpriced for what they were. We also weren't impressed by the service that day, as everything seemed to take extra long, and we could have been mistaken, but it seemed like the table next to us which sat down after us got served a lot sooner. It is what it is, a chain spot that has lost its direction a bit (tacos, really?) but will have a solid following for years to come... I just won't be one of the people doing so.",https://www.yelp.com/biz/california-pizza-kitchen-la-jolla?start=140,3.32,3.16,3.16,2.7920000000000007,3.2240000000000006
266,Kimberly K.,"Rowland Heights, CA",162,60,1.0,1.0,2012-02-26,"Got the fish tacos, caramelized peach salad with chicken, and a bbq chicken pizza with pineapple.   my family received our caramelized peach salad only to find out that the chicken wasn't cooked all the way through.  the kitchen took it back, only to cook the same raw chicken.  it turned out to be extremely dry and overcooked.  it was barely edible.  $4 for an overcooked piece of chicken breast is definitely a rip off on price and quality.  i don't even know if they gave us a new salad - i'm scared that it touched the raw juices of the undercooked chicken!!  I couldn't even be sure that my food was salmonella free!!!!   After that dilemma, I was scared to eat my pizza!  I couldn't be sure that the chicken on the pizza was cooked since it was covered in BBQ sauce.   Overall, the pizza and fish tacos were decent.  The fish in the fish tacos tasted like fish sticks, and the tortillas tasted store bought.  In typical CPK style, portions were small for the price.  Our server was lukewarm - didn't really apologize for the undercooked chicken, and took away my fish taco plate before I was done eating the chips.  She didn't even ask if I was done!  t don't think i am ever coming back to this location ever again.  If you are ever looking for good pizza and service in La Jolla, go to Regents Pizza.",https://www.yelp.com/biz/california-pizza-kitchen-la-jolla?start=180,3.2,3.14,3.14,2.7880000000000003,3.1640000000000006
187,Frances L.,"South San Francisco, CA",2,33,1.0,2.0,2012-02-26,"I've been a long-time customer of CPK. I had my prom dinner here when I was a teen, it's been a great place for hangouts, family dinners, and even birthday parties. But lately, CPK has been disappointing my family with their to-go service, which we are usually a huge customer of. My mother experienced a ""wrong order"" incident at the Fashion Valley location aka they gave her pastas instead of the pizzas she asked for. My mother wanted a tomato basil pizza and was told later that ""No, we don't have tomato basil pizza so I assumed you meant the pasta. BUT, we do have a margherita pizza."" The server even went as far as to blame my mother for not specifically saying ""margherita pizza."" So, instead of clarifying the order like this server should have, she assumed what my mother wanted instead? And then telling her that they had a margherita pizza and not the tomato basil, which, by the way, has practically the exact same ingredients? My mom was appalled.  So my mother, deciding to give CPK another go (bless her heart), went to their location on Nobel Drive instead, thinking that she would avoid the same trouble she had at their Fashion Valley location. Unfortunately, another ""wrong order"" incident happened again at the to-go station. My mother repeatedly said ""no sausage"" on one of the pizza orders and when she went home, she was incredibly disappointed to discover that there were sausages on the pizza. She said to me, ""I just don't understand. After repeatedly telling them exactly what I wanted, how could this have happened?!"" It's been incredibly disappointing and sadly, my mother no longer wants to come to this establishment due to their repeated inability to get the right order. I don't necessarily blame the individual who took the order, but I have an issue with management. They need to provide proper training about doing a ""read back"" on their orders to confirm that they're putting in the right orders for their customer. It is a simple check that can avoid customer service disasters. It's a common thing they do in hospitals (and at other establishments) that help to avoid critical medical errors. If you simply ""assume"" what a doctor's order meant without clarifying or didn't look over something twice because you simply decided it was just too much effort, you could do irreparable damage. Doing a read-back is a simple fix. If management reads this, please bring this up at your next meeting or institute this simple training when teaching your servers valuable customer service. My mother, a restaurant owner herself, understands mistakes that servers make and she is absolutely forgiving. But the sheer lack of respect for customer service has left her and the rest of our family, reeling.  That being said, if that doesn't change up, I would not use their to-go service. And if you do, clarify the order yourself. Otherwise, you just might end up with pasta instead of the pizza you asked for.",https://www.yelp.com/biz/california-pizza-kitchen-la-jolla?start=240,3.12,3.14,3.14,2.8880000000000003,3.1320000000000006
302,Kevin G.,"San Diego, CA",0,20,7.0,3.0,2012-03-03,Cool atmoshphere but CPK doesnt give enough food for their prices. I paid 15$ for a pasta that didnt even fill me up . Overall all its a waste of money for the small portions they give you,https://www.yelp.com/biz/california-pizza-kitchen-la-jolla?start=320,3.2,3.14,3.14,3.0520000000000005,3.1640000000000006
244,Christina K.,"La Jolla, CA",155,158,306.0,4.0,2012-03-19,Try the White Pizza with smoked apple bacon. It is one of the better non-standard CPK pizzas in my opinion.,https://www.yelp.com/biz/california-pizza-kitchen-la-jolla?start=260,3.24,3.14,3.14,3.184,3.1800000000000006
271,Kristen E.,"Irvine, CA",188,126,43.0,3.0,2012-03-22,"I would like this place a lot better if it were less expensive, but I can't complain too much about anything else.  Today I tried the Cajun type pizza which was pretty good....sauce was a little too sweet though.  My husband always gets the Chipotle Chicken pizza which is REALLY good, that's also my favorite.  The average price on the menu is $13, so for a party of 2, you're lucky to get out at around $30. Unfortunately they don't have a lunch menu either :(  Most people I saw around  us had ordered the half salads which are the only reasonably priced things on the menu.  They looked good and were packed with non-lettuce food, so maybe I'll have one of those next time. CPK is a really typical chain restaurant and this location is just fine and serves its purpose.  The wait staff are friendly enough.  We had to wait 5 mins to get a table during lunch which wasn't bad, although for dinner on a Fri. or Sat. night it can get pretty packed.  We don't come here very often because it's fairly unhealthy and the food isn't GREAT, it's fine and does its job to fill me up.",https://www.yelp.com/biz/california-pizza-kitchen-la-jolla?start=180,3.2,3.15,3.15,2.9880000000000004,3.17
