,Username,location,friend_count,review_count,photo_count,rating,date,review,Url,roll25,roll100,roll250,special_25,Final_Rating
8,Shae G.,"Biloxi, MS",0,15,,5.0,2012-02-01,"the food an service was delicious. And the waiter that served me was a joy to have, i think his name was, Tobarus, i've never been so attended to and taken care as much as he did. Best waiter i've ever had in Memphis. The portions will definitely have u wanting to stay in just fall into a beautiful sleep. Keep It Up Applebee's",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-memphis-13?start=20,2.068,2.068,2.068,2.068,2.068
4,William P.,"Millington, TN",125,201,1116.0,2.0,2012-04-14,I have been to this place a few time with my parents and either you get decent service or really sh*** service. I like their food but how does it take 45 minutes when they're slow and the place is either doesn't care about the food nor their guests that pay hard earn money to go out..,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-memphis-13?start=20,1.768,1.768,1.768,1.768,1.7680000000000002
6,Darla M.,"Arlington, TN",63,5,,1.0,2013-02-16,walked in and hostess sat us at a table with dried food and other food particles on it and I had to point it out to her to get to clean it.  the napkins had stains on the outside and curiously I opened 1 to find food particles and food stains on the silverware as well as food particles in the napkins. we left we won't be back.,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-memphis-13?start=20,1.6360000000000001,1.6360000000000001,1.6360000000000001,1.6360000000000001,1.6360000000000001
3,Florestela G.,"Memphis, TN",68,108,42.0,3.0,2013-04-02,"I'm not a huge fan of Applebee's, but my mom loves eating here, so she wins. The times I have gone, the service is always good, which is awesome because we usually take our kids with us. The wait for a table is never long, eventhough we are always 7 or 8 of us.The food is good not great but still satisfies. The steak is always cooked right, the fish and chips never disappoints. My daughter always orders mac n cheese, it's her favorite. It is not too noisy and they always have food and drink specials.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-memphis-13?start=20,,,,,
5,Nina R.,"Memphis, TN",7,1,4.0,1.0,2013-04-13,I usually like Applebee's... I normally go to the one Union ave. But I was with family and they chose to go to this.. When we first got there we stood at the door for 5 minutes.. Then the manager walks over got application and acted like he didn't even see us.. We got his attention and asked was we ever going to be seated.. He turned to us and said give me just a second and I'll go get someone to seat you.. That took a additional three minutes.. After we was seated we watch the door and noticed that they did it several times again... Looking around we noticed that the managers and other coworkers were standing around playing... I'm not sure if this happens often but it wasn't a very pleasant experience the server was great the other coworkers Not so much!!!,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-memphis-13?start=20,,,,,
27,Chris L.,"Cordova, TN",7,65,,1.0,2013-06-11,"Went here twice in one week and both times the service was terrible. On the first occasion, we ordered sliders and they came completely plain, no sauce or onions and the bread was not toasted like it normally is, it was cold and stale and so dry that I almost choked trying to swallow it. I asked the server if they changed the sliders because they are normally completely different and quite tasty and she said no. I pulled the bun off to show her how they looked and she laughed and said they forgot the other stuff so she brought out a bowl of sauce and onions and walked off. No ""sorry about that"" or anything.  My mother ordered unsweetened ice tea and there is no sweetener on the table so I flagged down the server and asked if we could get some sweet-n-low. 10 minutes later I went digging around the bar to find some. We never got drink refills either. The only napkin we had was the one wrapped around the silverware and we had messy food. This was 3pm in the afternoon, hardly a mad rush on a weekday. The server just seemed lazy and annoyed the whole time.  Went back two days later (assuming the bad service was just a fluke) and had a different server. I ordered a sandwich and fries. I discovered the ketchup bottle on the table was empty and my server was busy chatting with other employees so I got up to locate a bottle of ketchup. When I started eating the sandwich I realized it was very messy and I had sauce all over me. I was craning and looking all around for my server and could not spot her. Other servers would look away knowing full well I needed something. So, I got up and found extra napkins (which were next to a group of employees visiting with each other).  I polished off my drink mid-sandwich and needed a refill. Same thing, looking around for SOMEONE and everyone looked away because they could tell I needed something. So, I got up and walked to the kitchen to ask for a drink refill. My server came out and I asked her for a refill and she took my glass and disappeared for at least 5 minutes...it was an abnormally long time to refill a fountain drink. No ""oh I'm sorry"" or anything. I finish up my meal and needed to leave but of course, no check. I start the whole process again with all of the employees pretending to not notice I needed something. I got up and went to the register and told the group of employees who were still visiting with each other if I could get my check. This was at 2:30pm in the afternoon and there were maybe 5 tables in the whole restaurant. They treated me as if I was interrupting their break time. I enjoy Applebee's food when they prepare it correctly, but the service at this location is so bad we have decided we will drive to another part of town WAY out of our way if we get a hankering for some Asian tacos or something. Because service this bad just ruins the entire meal.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-memphis-13,,,,,
23,Tina J.,"Memphis, TN",51,79,91.0,2.0,2013-12-23,The waiter was good but food took forever to come n my friend kid's food didn't come till later when almost everybody was done!!!,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-memphis-13,,,,,
28,Amber M.,"Memphis, TN",79,210,34.0,1.0,2014-05-21,"The service. I have a 15 month old daughter. She is not a booster seat child, yet. I mean, she can, but she is wriggly and it's much easier to strap her into a high chair.  Our server refused to give me a highchair, stating that they can't put them in the aisle. They then refused to move us to a place where you can put a highchair and insisted I use a booster.  Welllll.... the boosers straps were ripped off, and they wouldn't get me a new one. So I'm fighting with a fidgety, exploratory child and we order our food with barely a glance at the menu, in and out, right? Wrong. The food took FOREVER. When it finally did come out, the kids meal didn't. When THAT finally came out, we were finished and it was way too hot for her to touch. When she finally did get to eat, it took another 30 minutes to get a check and another 15 for her to pick it back up.  Why didn't I leave? I don't know... I was with my mom and sister, and we were there, and the baby was in, it was just a dumb decision. I hate terrible customer service, and this was a total of three people that were extremely unhelpful.  This was a weekday at 3pm, there were TWO other tables. No excuses.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-memphis-13,,,,,
1,Zachary P.,"Mobile, AL",702,67,19.0,1.0,2014-07-06,"Oh I haven't been to Applebee's in like 5 years, let's try it!.... Nope wrong decision. Terrible food, terrible service, terrible coke haha. Let's band together and never make this decision again. Down with restaurant chains! Support local #Choose901",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-memphis-13?start=20,,,,,
25,Revonda R.,"Bartlett, TN",68,2,41.0,1.0,2015-03-21,Worst meal & definitely worst service I've had in quite some time!  You ask what kinds of dressing for salad & she says a bunch. No dairy free salad dressings. WTF!!!!!,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-memphis-13,,,,,
