,Username,location,friend_count,review_count,photo_count,rating,date,review,Url,roll25,roll100,roll250,special_25,Final_Rating
62,Sandy K.,"Phoenix, AZ",800,18,3.0,4.0,2012-07-01,"Went to Applebee's at Happy Valley/I-17 on Friday night to use our ""25th Anniversary""  gift card with hubby and son.  We all ordered the Blue Cheese Bacon Hamburger.  It was loaded!   The blue cheese was probably the best weve ever had!   The only dissappointment we had was the low portion of french fries I received in my order and had to ask for some more.  When more arrived it was about 15 more in a rather large basket??   What's up with the french fries Applebee's??  IS there a shortage of potatoes?  Other then that it was a good dinner and we were so fullllll.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-phoenix-16?start=60,2.6719999999999997,2.6719999999999997,2.6719999999999997,2.6719999999999997,2.6719999999999997
67,Dallas A.,"Peoria, AZ",4280,334,649.0,3.0,2012-09-04,This place is really fun on karaoke night. Great happy hour specials. Just a all around fun place if you go on the right night.,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-phoenix-16?start=60,2.476,2.476,2.476,2.476,2.476
70,Darlene P.,"Phoenix, AZ",21,120,411.0,2.0,2012-09-29,"Not going to beat around the bush here, the biggest problem with this place is the food.  We thought it was AWFUL.  Not good, not okay, but AWFUL.  This was our first and last time there.  We took a few bites and left. My husband's burger tasted off, like ground beef was past its freshness date.  My riblet basket was worse.  The dish had 2 unrecognizable ""riblets"".  They were these 1/4 inch thick, flattened things...at first glance they looked like rehydrated mini sheets of beef jerky.  When you broke them apart, they seemed like real meat with flat bones, but then you taste it and it tastes like those gross artificial, frozen pork products you find in bad cafeterias or cheap buffets.  The kicker was my son's kids meal.  He ordered cheese pizza.  What arrived was a tortilla with cheap-tasting red sauce and  cheese.  A tortilla!!!   Now he's 5 yrs old and was hungry, so he actually ate a few bites, but I cringed as I watched him eat it, and vowed to never come back.  I don't know how this place stays in business.  I can only imagine they make most of their profits from liquor/beer sales.  The only decent things we ordered were my other son's chicken tenders and milkshakes for both kids.  Luckily, those are hard to screw up. Other things to note:  After ordering, we noticed that every so often an unpleasant odor, like a sewer/dirty-bathroom smell, would waft by, though we were nowhere near the bathroom.  Also, the server, while nice and attentive, seemed to know the food was awful....we sensed it in her body language, that she knew why we were in a hurry to leave and leaving uneaten food on our plates.  The nice server was the only reason this place gets 2 stars rather than 1.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-phoenix-16?start=60,2.3120000000000003,2.3120000000000003,2.3120000000000003,2.3120000000000003,2.3120000000000003
74,Kate O.,"Phoenix, AZ",1,7,,1.0,2012-12-27,"The food was what I would expect from Applebees & the service was fair, however I checked my credit card a few days later I realized I was overcharged.  I called the manager and was talked down to and shamed for complaining about being charged 1.50 more than my bill.  When I told the manager that it wasn't the dollar amount that mattered it was that my credit card was charged for something I didn't sign for, he was rude and said that he was sending me the dollar fifty what else did I want.  I was not angry when I called but furious when I hung up.  I will never give my business here again, especially when every other chain restaurant is located within 5 miles.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-phoenix-16?start=60,2.2760000000000002,2.2760000000000002,2.2760000000000002,2.2760000000000002,2.2760000000000002
57,Aaron A.,"Phoenix, AZ",224,426,61.0,3.0,2013-01-04,"Very clean and good location. Been here several times, usually for happy hour, and have never had a bad experience. Nothing super special but the Bees is a good solid choice for food or drinks when you don't feel like thinking about where to go.  They recently got Kilt lifter in which is a bonus! Honestly its a solid place for those trying this budget thing out.  There are many specials and the food is always decent enough.  Service is friendly, but at times can be sketchy.  But since they are rotating servers all the time, I can't hold that too much against them. Its a solid 3 star place.  But remember, its applebees, so you should know what to expect.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-phoenix-16?start=40,2.476,2.476,2.476,2.476,2.476
78,Anthony G.,"Phoenix, AZ",0,17,,2.0,2013-02-09,"The last time I went to this Applebee's I ordered a salad with a very specific dressing.  When my order arrived, they simply did not provide any dressing whatsoever and they at that point proceeded to tell me that my dressing was not available.  Furthermore, they also messed up my dining guest's order.  The staff's response was to act like they didn't really care.  I've been to Applebee's other locations and have never experienced as poor of service as I have from this location.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-phoenix-16?start=60,2.3440000000000003,2.3440000000000003,2.3440000000000003,2.3440000000000003,2.3440000000000003
77,Heather H.,"Glendale, AZ",10,13,,5.0,2013-03-21,"I order my steak medium well and it's very ""rare"" (pardon the pun) that I get a steak cooked that way.  It's usually well done at other places.  I consistently get steaks here ordered just the way I ordered. Cooked, with a little bit of pink.  Always flavorful, always tender.  Broccoli that came with it was seasoned deliciously.  This time the mashed potatoes were a little bland, but not worth a mark against this place.  Place is always clean and bathrooms are always clean and well stocked (Tip: Always check the bathroom to see how clean the restaurant is as a whole!).  Manager is awesome.  Makes her rounds to each table when she's working.  Stops and takes the time to chat with us creating that homey feeling.  She actually sat down and spent some time with us at our table one time!  My husband and I love coming here.  We try to be careful with our money and are discouraged when our hard-earned money is spent on sub-standard food.  Always walk away with a great experience!  Thanks staff for all your hard work!",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-phoenix-16?start=60,2.644,2.644,2.644,2.644,2.644
64,Morris K.,"Phoenix, AZ",1172,85,,4.0,2013-05-13,"My wife and I come here for the Unlimited Soup and Salad. My wife always gets the Santa Fe Salad and usually the Broccoli soup. If it isn't the soup of the day then she will get the French Onion Soup. On occasion she goes for the Corn Chowder Soup. Her only complaint is they serve Pepsi products instead of Coke.   For me I always get the Oriental Chicken Salad with either the French Onion Soup, or the Corn Chowder. If you have never been to a Applebee's for their Unlimited Soup and Salad  you should give it a try.  This particular location is clean as one would hope and the staff is attentive as expected. It is a nice place to grab a quick bite in the neighborhood CUSTOMER SERVICE: The wait service is always friendly and quick.  FOOD: The food isn't out of this world phenomenal, but it is pretty good and reasonable priced and always a  good value. AMBIENCE: Fun with a very comfortable feel but sometimes it trends a little loud but not so much that it still wouldn't be a good place for dates and casual conversation. CONCLUSION: I can't really think of anything I don't like about the place.  This place is a clean, and trendy. We definitely leave full and happy which is why we come back often.",https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-phoenix-16?start=60,2.416,2.416,2.416,2.416,2.416
63,Rob R.,"New River, AZ",2,51,,3.0,2013-11-18,Food...good but not fantastic. Portions are adequate for the price. Ambiance....I'm not a big fan and DONT seat me in those high chairs that only 5 year olds think are cool. Loud at times. Staff....ummm 600 different people wait on you. Definitely not a fan of this. I never know who to ask help from and inevitably they say hold on let me get your waitress. Verdict....average meal for an average price.,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-phoenix-16?start=60,2.252,2.252,2.252,2.252,2.252
75,Robert G.,"Phoenix, AZ",0,3,,1.0,2014-03-18,Wow. The music is blaring loudly. You can't even hear yourself think. Atmosphere is completely lost.,https://www.yelp.com/biz/applebees-neighborhood-grill-and-bar-phoenix-16?start=60,1.988,1.988,1.988,1.988,1.988
