,date,Title_x,Rating_x,Work Life Balance_x,Culture Values_x,Career Opportunities_x,Comp Benefits_x,Senior Management_x,Review Date_x,Current or Past Employee_x,Employee Title_x,Location_x,Recommends_x,Outlook_x,Approves of CEO_x,Full-Time or Part-Time_x,Time Employeed_x,Pros_x,Cons_x,Advice to Management_x,roll25_x,roll100_x,roll250_x,Final_Rating_x,Final_Work Life Balance_x,Final_Culture Values_x,Final_Career Opportunities_x,Final_Comp Benefits_x,Final_Senior Management_x,Title_y,Rating_y,Work Life Balance_y,Culture Values_y,Career Opportunities_y,Comp Benefits_y,Senior Management_y,Review Date_y,Current or Past Employee_y,Employee Title_y,Location_y,Recommends_y,Outlook_y,Approves of CEO_y,Full-Time or Part-Time_y,Time Employeed_y,Pros_y,Cons_y,Advice to Management_y,roll25_y,roll100_y,roll250_y,Final_Rating_y,Final_Work Life Balance_y,Final_Culture Values_y,Final_Career Opportunities_y,Final_Comp Benefits_y,Final_Senior Management_y,manager,trace_mse,trace_mwlb,trace_mcva,trace_mcop,trace_mcbe,trace_msma
0,2012-01-02,"""Great""",5.0,5.0,2.5,4.0,5.0,3.28021978021978,2012-05-11,Current,Server,Jacksonville,Yes,Neutral,Yes,Full-time,More than 3 years,"Great schedule flexibility and money compared to other restaurants around the city. The place is huge so you can usually get in our out of shifts if you need to, and it stays busy enough that you can make good consistent money (for serving tables).","The Cheesecake Factory unfortunately attracts some extremely undesirable clientele, especially on the weekends. You can see some really really low tip percentages, but usually those shifts come with really high sales, so at the end of the night you still make a good amount of money, but it can be really brutal at times. It's not a place where you do $500 in sales and have a 25% tip percentage, more like $1800 in sales with a 12% tip percentage. Also, the tip out is a total of 4.5% of your sales, which is a bit higher than most places, however in that restaurant you really rely on the help of the rest of your team.","Try to focus more on individual praise. Any time someone does something bad everyone finds out one way or another, but there is not a lot of focus on individual praise. A lot of times the positive feedback is in the form of ""hey guys great shift last night"" or whatever, instead of pointing people out for great individual performances.",3.14671293618662,3.14671293618662,3.14671293618662,3.278947368421053,2.9336900342141665,3.05754716981132,2.922714388929028,3.045151566215432,2.8094563331405435,"""Great for resume. Not for quality of life.""",3.0,2.0,5.0,2.0,3.0,3.0,2012-08-02,Past,Kitchen Manager,San Jose,No,Yes,Yes,Full-time,More than 5 years,"Well respected training program throughout the restaurant community. From staff member positions to managment, they will prepare you for high volume restaurants. Kitchen as well as front of house have many rules and regulations, processes and systems in place, which will out you a cut above the rest when it comes to most aspects of the restaurant industry.","They ask for a mile and will only reward you with an inch. they expect too much at times and rarley come through with promises. the bonus structure is not easily attainable, and even when you do hit every mark, the bonuses are not very substancial.","Get in, get the experience and improve your resume. Then get out and onto bigger and better opportunities. Pretty much any other high sales restaurant concept will pay you more and take better care of you. But Cheesecake is a great way to prepare for the future.",2.7600732600732605,2.7600732600732605,2.7600732600732605,2.966666666666667,1.4000000000000004,2.9000000000000004,2.6000000000000005,3.0112771255780864,2.7373626373626374,1.0,2.9407492200111425,2.166845017107083,2.9787735849056602,2.761357194464514,3.0282143458967594,2.7734094852515905
1,2012-01-03,"""Great""",5.0,5.0,2.5,4.0,5.0,3.28021978021978,2012-05-11,Current,Server,Jacksonville,Yes,Neutral,Yes,Full-time,More than 3 years,"Great schedule flexibility and money compared to other restaurants around the city. The place is huge so you can usually get in our out of shifts if you need to, and it stays busy enough that you can make good consistent money (for serving tables).","The Cheesecake Factory unfortunately attracts some extremely undesirable clientele, especially on the weekends. You can see some really really low tip percentages, but usually those shifts come with really high sales, so at the end of the night you still make a good amount of money, but it can be really brutal at times. It's not a place where you do $500 in sales and have a 25% tip percentage, more like $1800 in sales with a 12% tip percentage. Also, the tip out is a total of 4.5% of your sales, which is a bit higher than most places, however in that restaurant you really rely on the help of the rest of your team.","Try to focus more on individual praise. Any time someone does something bad everyone finds out one way or another, but there is not a lot of focus on individual praise. A lot of times the positive feedback is in the form of ""hey guys great shift last night"" or whatever, instead of pointing people out for great individual performances.",3.14671293618662,3.14671293618662,3.14671293618662,3.278947368421053,2.9336900342141665,3.05754716981132,2.922714388929028,3.045151566215432,2.8094563331405435,"""Great for resume. Not for quality of life.""",3.0,2.0,5.0,2.0,3.0,3.0,2012-08-02,Past,Kitchen Manager,San Jose,No,Yes,Yes,Full-time,More than 5 years,"Well respected training program throughout the restaurant community. From staff member positions to managment, they will prepare you for high volume restaurants. Kitchen as well as front of house have many rules and regulations, processes and systems in place, which will out you a cut above the rest when it comes to most aspects of the restaurant industry.","They ask for a mile and will only reward you with an inch. they expect too much at times and rarley come through with promises. the bonus structure is not easily attainable, and even when you do hit every mark, the bonuses are not very substancial.","Get in, get the experience and improve your resume. Then get out and onto bigger and better opportunities. Pretty much any other high sales restaurant concept will pay you more and take better care of you. But Cheesecake is a great way to prepare for the future.",2.7600732600732605,2.7600732600732605,2.7600732600732605,2.966666666666667,1.4000000000000004,2.9000000000000004,2.6000000000000005,3.0112771255780864,2.7373626373626374,1.0,2.9407492200111425,2.166845017107083,2.9787735849056602,2.761357194464514,3.0282143458967594,2.7734094852515905
2,2012-01-04,"""Great""",5.0,5.0,2.5,4.0,5.0,3.28021978021978,2012-05-11,Current,Server,Jacksonville,Yes,Neutral,Yes,Full-time,More than 3 years,"Great schedule flexibility and money compared to other restaurants around the city. The place is huge so you can usually get in our out of shifts if you need to, and it stays busy enough that you can make good consistent money (for serving tables).","The Cheesecake Factory unfortunately attracts some extremely undesirable clientele, especially on the weekends. You can see some really really low tip percentages, but usually those shifts come with really high sales, so at the end of the night you still make a good amount of money, but it can be really brutal at times. It's not a place where you do $500 in sales and have a 25% tip percentage, more like $1800 in sales with a 12% tip percentage. Also, the tip out is a total of 4.5% of your sales, which is a bit higher than most places, however in that restaurant you really rely on the help of the rest of your team.","Try to focus more on individual praise. Any time someone does something bad everyone finds out one way or another, but there is not a lot of focus on individual praise. A lot of times the positive feedback is in the form of ""hey guys great shift last night"" or whatever, instead of pointing people out for great individual performances.",3.14671293618662,3.14671293618662,3.14671293618662,3.278947368421053,2.9336900342141665,3.05754716981132,2.922714388929028,3.045151566215432,2.8094563331405435,"""Great for resume. Not for quality of life.""",3.0,2.0,5.0,2.0,3.0,3.0,2012-08-02,Past,Kitchen Manager,San Jose,No,Yes,Yes,Full-time,More than 5 years,"Well respected training program throughout the restaurant community. From staff member positions to managment, they will prepare you for high volume restaurants. Kitchen as well as front of house have many rules and regulations, processes and systems in place, which will out you a cut above the rest when it comes to most aspects of the restaurant industry.","They ask for a mile and will only reward you with an inch. they expect too much at times and rarley come through with promises. the bonus structure is not easily attainable, and even when you do hit every mark, the bonuses are not very substancial.","Get in, get the experience and improve your resume. Then get out and onto bigger and better opportunities. Pretty much any other high sales restaurant concept will pay you more and take better care of you. But Cheesecake is a great way to prepare for the future.",2.7600732600732605,2.7600732600732605,2.7600732600732605,2.966666666666667,1.4000000000000004,2.9000000000000004,2.6000000000000005,3.0112771255780864,2.7373626373626374,1.0,2.9407492200111425,2.166845017107083,2.9787735849056602,2.761357194464514,3.0282143458967594,2.7734094852515905
3,2012-01-05,"""Great""",5.0,5.0,2.5,4.0,5.0,3.28021978021978,2012-05-11,Current,Server,Jacksonville,Yes,Neutral,Yes,Full-time,More than 3 years,"Great schedule flexibility and money compared to other restaurants around the city. The place is huge so you can usually get in our out of shifts if you need to, and it stays busy enough that you can make good consistent money (for serving tables).","The Cheesecake Factory unfortunately attracts some extremely undesirable clientele, especially on the weekends. You can see some really really low tip percentages, but usually those shifts come with really high sales, so at the end of the night you still make a good amount of money, but it can be really brutal at times. It's not a place where you do $500 in sales and have a 25% tip percentage, more like $1800 in sales with a 12% tip percentage. Also, the tip out is a total of 4.5% of your sales, which is a bit higher than most places, however in that restaurant you really rely on the help of the rest of your team.","Try to focus more on individual praise. Any time someone does something bad everyone finds out one way or another, but there is not a lot of focus on individual praise. A lot of times the positive feedback is in the form of ""hey guys great shift last night"" or whatever, instead of pointing people out for great individual performances.",3.14671293618662,3.14671293618662,3.14671293618662,3.278947368421053,2.9336900342141665,3.05754716981132,2.922714388929028,3.045151566215432,2.8094563331405435,"""Great for resume. Not for quality of life.""",3.0,2.0,5.0,2.0,3.0,3.0,2012-08-02,Past,Kitchen Manager,San Jose,No,Yes,Yes,Full-time,More than 5 years,"Well respected training program throughout the restaurant community. From staff member positions to managment, they will prepare you for high volume restaurants. Kitchen as well as front of house have many rules and regulations, processes and systems in place, which will out you a cut above the rest when it comes to most aspects of the restaurant industry.","They ask for a mile and will only reward you with an inch. they expect too much at times and rarley come through with promises. the bonus structure is not easily attainable, and even when you do hit every mark, the bonuses are not very substancial.","Get in, get the experience and improve your resume. Then get out and onto bigger and better opportunities. Pretty much any other high sales restaurant concept will pay you more and take better care of you. But Cheesecake is a great way to prepare for the future.",2.7600732600732605,2.7600732600732605,2.7600732600732605,2.966666666666667,1.4000000000000004,2.9000000000000004,2.6000000000000005,3.0112771255780864,2.7373626373626374,1.0,2.9407492200111425,2.166845017107083,2.9787735849056602,2.761357194464514,3.0282143458967594,2.7734094852515905
4,2012-01-06,"""Great""",5.0,5.0,2.5,4.0,5.0,3.28021978021978,2012-05-11,Current,Server,Jacksonville,Yes,Neutral,Yes,Full-time,More than 3 years,"Great schedule flexibility and money compared to other restaurants around the city. The place is huge so you can usually get in our out of shifts if you need to, and it stays busy enough that you can make good consistent money (for serving tables).","The Cheesecake Factory unfortunately attracts some extremely undesirable clientele, especially on the weekends. You can see some really really low tip percentages, but usually those shifts come with really high sales, so at the end of the night you still make a good amount of money, but it can be really brutal at times. It's not a place where you do $500 in sales and have a 25% tip percentage, more like $1800 in sales with a 12% tip percentage. Also, the tip out is a total of 4.5% of your sales, which is a bit higher than most places, however in that restaurant you really rely on the help of the rest of your team.","Try to focus more on individual praise. Any time someone does something bad everyone finds out one way or another, but there is not a lot of focus on individual praise. A lot of times the positive feedback is in the form of ""hey guys great shift last night"" or whatever, instead of pointing people out for great individual performances.",3.14671293618662,3.14671293618662,3.14671293618662,3.278947368421053,2.9336900342141665,3.05754716981132,2.922714388929028,3.045151566215432,2.8094563331405435,"""Great for resume. Not for quality of life.""",3.0,2.0,5.0,2.0,3.0,3.0,2012-08-02,Past,Kitchen Manager,San Jose,No,Yes,Yes,Full-time,More than 5 years,"Well respected training program throughout the restaurant community. From staff member positions to managment, they will prepare you for high volume restaurants. Kitchen as well as front of house have many rules and regulations, processes and systems in place, which will out you a cut above the rest when it comes to most aspects of the restaurant industry.","They ask for a mile and will only reward you with an inch. they expect too much at times and rarley come through with promises. the bonus structure is not easily attainable, and even when you do hit every mark, the bonuses are not very substancial.","Get in, get the experience and improve your resume. Then get out and onto bigger and better opportunities. Pretty much any other high sales restaurant concept will pay you more and take better care of you. But Cheesecake is a great way to prepare for the future.",2.7600732600732605,2.7600732600732605,2.7600732600732605,2.966666666666667,1.4000000000000004,2.9000000000000004,2.6000000000000005,3.0112771255780864,2.7373626373626374,1.0,2.9407492200111425,2.166845017107083,2.9787735849056602,2.761357194464514,3.0282143458967594,2.7734094852515905
5,2012-01-07,"""Great""",5.0,5.0,2.5,4.0,5.0,3.28021978021978,2012-05-11,Current,Server,Jacksonville,Yes,Neutral,Yes,Full-time,More than 3 years,"Great schedule flexibility and money compared to other restaurants around the city. The place is huge so you can usually get in our out of shifts if you need to, and it stays busy enough that you can make good consistent money (for serving tables).","The Cheesecake Factory unfortunately attracts some extremely undesirable clientele, especially on the weekends. You can see some really really low tip percentages, but usually those shifts come with really high sales, so at the end of the night you still make a good amount of money, but it can be really brutal at times. It's not a place where you do $500 in sales and have a 25% tip percentage, more like $1800 in sales with a 12% tip percentage. Also, the tip out is a total of 4.5% of your sales, which is a bit higher than most places, however in that restaurant you really rely on the help of the rest of your team.","Try to focus more on individual praise. Any time someone does something bad everyone finds out one way or another, but there is not a lot of focus on individual praise. A lot of times the positive feedback is in the form of ""hey guys great shift last night"" or whatever, instead of pointing people out for great individual performances.",3.14671293618662,3.14671293618662,3.14671293618662,3.278947368421053,2.9336900342141665,3.05754716981132,2.922714388929028,3.045151566215432,2.8094563331405435,"""Great for resume. Not for quality of life.""",3.0,2.0,5.0,2.0,3.0,3.0,2012-08-02,Past,Kitchen Manager,San Jose,No,Yes,Yes,Full-time,More than 5 years,"Well respected training program throughout the restaurant community. From staff member positions to managment, they will prepare you for high volume restaurants. Kitchen as well as front of house have many rules and regulations, processes and systems in place, which will out you a cut above the rest when it comes to most aspects of the restaurant industry.","They ask for a mile and will only reward you with an inch. they expect too much at times and rarley come through with promises. the bonus structure is not easily attainable, and even when you do hit every mark, the bonuses are not very substancial.","Get in, get the experience and improve your resume. Then get out and onto bigger and better opportunities. Pretty much any other high sales restaurant concept will pay you more and take better care of you. But Cheesecake is a great way to prepare for the future.",2.7600732600732605,2.7600732600732605,2.7600732600732605,2.966666666666667,1.4000000000000004,2.9000000000000004,2.6000000000000005,3.0112771255780864,2.7373626373626374,1.0,2.9407492200111425,2.166845017107083,2.9787735849056602,2.761357194464514,3.0282143458967594,2.7734094852515905
6,2012-01-08,"""Great""",5.0,5.0,2.5,4.0,5.0,3.28021978021978,2012-05-11,Current,Server,Jacksonville,Yes,Neutral,Yes,Full-time,More than 3 years,"Great schedule flexibility and money compared to other restaurants around the city. The place is huge so you can usually get in our out of shifts if you need to, and it stays busy enough that you can make good consistent money (for serving tables).","The Cheesecake Factory unfortunately attracts some extremely undesirable clientele, especially on the weekends. You can see some really really low tip percentages, but usually those shifts come with really high sales, so at the end of the night you still make a good amount of money, but it can be really brutal at times. It's not a place where you do $500 in sales and have a 25% tip percentage, more like $1800 in sales with a 12% tip percentage. Also, the tip out is a total of 4.5% of your sales, which is a bit higher than most places, however in that restaurant you really rely on the help of the rest of your team.","Try to focus more on individual praise. Any time someone does something bad everyone finds out one way or another, but there is not a lot of focus on individual praise. A lot of times the positive feedback is in the form of ""hey guys great shift last night"" or whatever, instead of pointing people out for great individual performances.",3.14671293618662,3.14671293618662,3.14671293618662,3.278947368421053,2.9336900342141665,3.05754716981132,2.922714388929028,3.045151566215432,2.8094563331405435,"""Great for resume. Not for quality of life.""",3.0,2.0,5.0,2.0,3.0,3.0,2012-08-02,Past,Kitchen Manager,San Jose,No,Yes,Yes,Full-time,More than 5 years,"Well respected training program throughout the restaurant community. From staff member positions to managment, they will prepare you for high volume restaurants. Kitchen as well as front of house have many rules and regulations, processes and systems in place, which will out you a cut above the rest when it comes to most aspects of the restaurant industry.","They ask for a mile and will only reward you with an inch. they expect too much at times and rarley come through with promises. the bonus structure is not easily attainable, and even when you do hit every mark, the bonuses are not very substancial.","Get in, get the experience and improve your resume. Then get out and onto bigger and better opportunities. Pretty much any other high sales restaurant concept will pay you more and take better care of you. But Cheesecake is a great way to prepare for the future.",2.7600732600732605,2.7600732600732605,2.7600732600732605,2.966666666666667,1.4000000000000004,2.9000000000000004,2.6000000000000005,3.0112771255780864,2.7373626373626374,1.0,2.9407492200111425,2.166845017107083,2.9787735849056602,2.761357194464514,3.0282143458967594,2.7734094852515905
7,2012-01-09,"""Great""",5.0,5.0,2.5,4.0,5.0,3.28021978021978,2012-05-11,Current,Server,Jacksonville,Yes,Neutral,Yes,Full-time,More than 3 years,"Great schedule flexibility and money compared to other restaurants around the city. The place is huge so you can usually get in our out of shifts if you need to, and it stays busy enough that you can make good consistent money (for serving tables).","The Cheesecake Factory unfortunately attracts some extremely undesirable clientele, especially on the weekends. You can see some really really low tip percentages, but usually those shifts come with really high sales, so at the end of the night you still make a good amount of money, but it can be really brutal at times. It's not a place where you do $500 in sales and have a 25% tip percentage, more like $1800 in sales with a 12% tip percentage. Also, the tip out is a total of 4.5% of your sales, which is a bit higher than most places, however in that restaurant you really rely on the help of the rest of your team.","Try to focus more on individual praise. Any time someone does something bad everyone finds out one way or another, but there is not a lot of focus on individual praise. A lot of times the positive feedback is in the form of ""hey guys great shift last night"" or whatever, instead of pointing people out for great individual performances.",3.14671293618662,3.14671293618662,3.14671293618662,3.278947368421053,2.9336900342141665,3.05754716981132,2.922714388929028,3.045151566215432,2.8094563331405435,"""Great for resume. Not for quality of life.""",3.0,2.0,5.0,2.0,3.0,3.0,2012-08-02,Past,Kitchen Manager,San Jose,No,Yes,Yes,Full-time,More than 5 years,"Well respected training program throughout the restaurant community. From staff member positions to managment, they will prepare you for high volume restaurants. Kitchen as well as front of house have many rules and regulations, processes and systems in place, which will out you a cut above the rest when it comes to most aspects of the restaurant industry.","They ask for a mile and will only reward you with an inch. they expect too much at times and rarley come through with promises. the bonus structure is not easily attainable, and even when you do hit every mark, the bonuses are not very substancial.","Get in, get the experience and improve your resume. Then get out and onto bigger and better opportunities. Pretty much any other high sales restaurant concept will pay you more and take better care of you. But Cheesecake is a great way to prepare for the future.",2.7600732600732605,2.7600732600732605,2.7600732600732605,2.966666666666667,1.4000000000000004,2.9000000000000004,2.6000000000000005,3.0112771255780864,2.7373626373626374,1.0,2.9407492200111425,2.166845017107083,2.9787735849056602,2.761357194464514,3.0282143458967594,2.7734094852515905
8,2012-01-10,"""Great""",5.0,5.0,2.5,4.0,5.0,3.28021978021978,2012-05-11,Current,Server,Jacksonville,Yes,Neutral,Yes,Full-time,More than 3 years,"Great schedule flexibility and money compared to other restaurants around the city. The place is huge so you can usually get in our out of shifts if you need to, and it stays busy enough that you can make good consistent money (for serving tables).","The Cheesecake Factory unfortunately attracts some extremely undesirable clientele, especially on the weekends. You can see some really really low tip percentages, but usually those shifts come with really high sales, so at the end of the night you still make a good amount of money, but it can be really brutal at times. It's not a place where you do $500 in sales and have a 25% tip percentage, more like $1800 in sales with a 12% tip percentage. Also, the tip out is a total of 4.5% of your sales, which is a bit higher than most places, however in that restaurant you really rely on the help of the rest of your team.","Try to focus more on individual praise. Any time someone does something bad everyone finds out one way or another, but there is not a lot of focus on individual praise. A lot of times the positive feedback is in the form of ""hey guys great shift last night"" or whatever, instead of pointing people out for great individual performances.",3.14671293618662,3.14671293618662,3.14671293618662,3.278947368421053,2.9336900342141665,3.05754716981132,2.922714388929028,3.045151566215432,2.8094563331405435,"""Great for resume. Not for quality of life.""",3.0,2.0,5.0,2.0,3.0,3.0,2012-08-02,Past,Kitchen Manager,San Jose,No,Yes,Yes,Full-time,More than 5 years,"Well respected training program throughout the restaurant community. From staff member positions to managment, they will prepare you for high volume restaurants. Kitchen as well as front of house have many rules and regulations, processes and systems in place, which will out you a cut above the rest when it comes to most aspects of the restaurant industry.","They ask for a mile and will only reward you with an inch. they expect too much at times and rarley come through with promises. the bonus structure is not easily attainable, and even when you do hit every mark, the bonuses are not very substancial.","Get in, get the experience and improve your resume. Then get out and onto bigger and better opportunities. Pretty much any other high sales restaurant concept will pay you more and take better care of you. But Cheesecake is a great way to prepare for the future.",2.7600732600732605,2.7600732600732605,2.7600732600732605,2.966666666666667,1.4000000000000004,2.9000000000000004,2.6000000000000005,3.0112771255780864,2.7373626373626374,1.0,2.9407492200111425,2.166845017107083,2.9787735849056602,2.761357194464514,3.0282143458967594,2.7734094852515905
9,2012-01-11,"""Great""",5.0,5.0,2.5,4.0,5.0,3.28021978021978,2012-05-11,Current,Server,Jacksonville,Yes,Neutral,Yes,Full-time,More than 3 years,"Great schedule flexibility and money compared to other restaurants around the city. The place is huge so you can usually get in our out of shifts if you need to, and it stays busy enough that you can make good consistent money (for serving tables).","The Cheesecake Factory unfortunately attracts some extremely undesirable clientele, especially on the weekends. You can see some really really low tip percentages, but usually those shifts come with really high sales, so at the end of the night you still make a good amount of money, but it can be really brutal at times. It's not a place where you do $500 in sales and have a 25% tip percentage, more like $1800 in sales with a 12% tip percentage. Also, the tip out is a total of 4.5% of your sales, which is a bit higher than most places, however in that restaurant you really rely on the help of the rest of your team.","Try to focus more on individual praise. Any time someone does something bad everyone finds out one way or another, but there is not a lot of focus on individual praise. A lot of times the positive feedback is in the form of ""hey guys great shift last night"" or whatever, instead of pointing people out for great individual performances.",3.14671293618662,3.14671293618662,3.14671293618662,3.278947368421053,2.9336900342141665,3.05754716981132,2.922714388929028,3.045151566215432,2.8094563331405435,"""Great for resume. Not for quality of life.""",3.0,2.0,5.0,2.0,3.0,3.0,2012-08-02,Past,Kitchen Manager,San Jose,No,Yes,Yes,Full-time,More than 5 years,"Well respected training program throughout the restaurant community. From staff member positions to managment, they will prepare you for high volume restaurants. Kitchen as well as front of house have many rules and regulations, processes and systems in place, which will out you a cut above the rest when it comes to most aspects of the restaurant industry.","They ask for a mile and will only reward you with an inch. they expect too much at times and rarley come through with promises. the bonus structure is not easily attainable, and even when you do hit every mark, the bonuses are not very substancial.","Get in, get the experience and improve your resume. Then get out and onto bigger and better opportunities. Pretty much any other high sales restaurant concept will pay you more and take better care of you. But Cheesecake is a great way to prepare for the future.",2.7600732600732605,2.7600732600732605,2.7600732600732605,2.966666666666667,1.4000000000000004,2.9000000000000004,2.6000000000000005,3.0112771255780864,2.7373626373626374,1.0,2.9407492200111425,2.166845017107083,2.9787735849056602,2.761357194464514,3.0282143458967594,2.7734094852515905
