Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,Seoul Korean BBQ,https://www.yelp.com/adredir?ad_business_id=aU1YYBZJOus8scypsqJ2_g&campaign_id=_gdg0XFBRoUSP1zVuR43QA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fseoul-korean-bbq-blue-bell&request_id=6b55c4fe48fe72e2&signature=a97eeeda7acda3121d6216d680a40da4bdac32abe945a3378bd4cf7b012d726f&slot=0,King’s Corner,https://www.yelp.com/biz/kings-corner-jenkintown?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Vic’s Sushi Rosemont,https://www.yelp.com/adredir?ad_business_id=Ptq4bgynZgnqgyx2FQbVWw&campaign_id=BPn6VVlO4RywPLsZM_Uc2A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fvics-sushi-rosemont-bryn-mawr&request_id=6b55c4fe48fe72e2&signature=ae782bbe18cffca6a84b8bd82b6b0332eef7de39e8c5804877b2677e311d85a7&slot=1,McKinley Tavern,https://www.yelp.com/biz/mckinley-tavern-elkins-park?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Joey Tate’s,https://www.yelp.com/biz/joey-tates-jenkintown?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Good For,"Lunch, Dinner",,,,
Sat,11:00 am - 1:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 12:00 am,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
,,Gender Neutral Restrooms,Yes,,,,
