Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,10:30 am - 12:00 am,Takes Reservations,Yes,Drakes Yoke Wood & Wine,https://www.yelp.com/adredir?ad_business_id=F5Qbi3iDWI1EzXWwIxa_og&campaign_id=PABYidjyu4OZoHg_JUNZBg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdrakes-yoke-wood-and-wine-willow-park&request_id=9e9a1e229b96664e&signature=ddc537213e91866a0a1ec0b1b21e18c620042d601be123e450be2651d3cc03b9&slot=0,Shep’s Place,https://www.yelp.com/biz/sheps-place-weatherford?page_src=related_bizes
Tue,10:30 am - 12:00 am,Delivery,No,Jason’s Deli,https://www.yelp.com/adredir?ad_business_id=ZLfNUKwboVAW68rQMVK7Bg&campaign_id=HExHBC6i3WcPiOOeEPVHvw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fjasons-deli-fort-worth-8&request_id=9e9a1e229b96664e&signature=16069aee45b38d1b038dad65e0c30eea49fee27511a8610c489b0464aafc9f83&slot=1,Logan’s Roadhouse,https://www.yelp.com/biz/logans-roadhouse-weatherford?page_src=related_bizes
Wed,10:30 am - 12:00 am,Take-out,Yes,,,Vintage Grill & Car Museum,https://www.yelp.com/biz/vintage-grill-and-car-museum-weatherford?page_src=related_bizes
Thu,10:30 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,10:30 am - 2:00 am,Bike Parking,Yes,,,,
Sat,10:30 am - 2:00 am,Good for Kids,Yes,,,,
Sun,10:30 am - 12:00 am,Good for Groups,No,,,,
,,Attire,Casual,,,,
,,Noise Level,Quiet,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
