Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 1:00 am,Takes Reservations,No,Brother’s Pizza,https://www.yelp.com/adredir?ad_business_id=_OAtYMzu_oOf2-HGVhrHVQ&campaign_id=-qhe5EzbF4jZLIJhxss14A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbrothers-pizza-glendale&request_id=3c8f985794ea0a1c&signature=997bed0d5173a3501b43b77873094cf560c25672384faf2ca56090630d15bf42&slot=0,Rock Bottom Restaurant & Brewery,https://www.yelp.com/biz/rock-bottom-restaurant-and-brewery-glendale-2?page_src=related_bizes
Tue,11:00 am - 1:00 am,Delivery,No,Playgrounds Fun Zone & Cafe,https://www.yelp.com/adredir?ad_business_id=NR5MXM2xgBTzRxj2cz8WcA&campaign_id=Mwg_JmnJIGo8VrWTL5Kmaw&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fplaygrounds-fun-zone-and-cafe-glendale&request_id=3c8f985794ea0a1c&signature=643b7bed534f0ad1c3bf28d177edbc778d98b58833212bb1664010c3cdf5ffe5&slot=1,Headquarters Grill Bar Sushi,https://www.yelp.com/biz/headquarters-grill-bar-sushi-peoria?page_src=related_bizes
Wed,11:00 am - 1:00 am,Take-out,Yes,,,The Moon,https://www.yelp.com/biz/the-moon-peoria?page_src=related_bizes
Thu,11:00 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Good For,"Lunch, Dessert",,,,
Sat,11:00 am - 2:00 am,Bike Parking,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Music,Juke Box,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Coat Check,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,Yes,,,,
,,Has Pool Table,No,,,,
