Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,Pizza La Stella,https://www.yelp.com/adredir?ad_business_id=bhv_p9RIZ69LJPS-pU_Wyw&campaign_id=i1lajF4QYwb4SNUGXm4KvQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpizza-la-stella-raleigh-3&request_id=101aa7a683a5fc93&signature=f24aef3661ce377a9601711dd20a476f3e521dd58c5dbbad35d03e49f6b026f2&slot=0,Hwy 55 Burgers Shakes & Fries,https://www.yelp.com/biz/hwy-55-burgers-shakes-and-fries-knightdale?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Mandolin,https://www.yelp.com/adredir?ad_business_id=gSmVh_0Vv4Zs0lblRs9__A&campaign_id=0yjOYEzrdkge3eybH-26TA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmandolin-raleigh&request_id=101aa7a683a5fc93&signature=4600333176b4ccc3ec15d199e95e6b6be735053ccc08a0eb8727dd06f7f3ff56&slot=1,Sports Page,https://www.yelp.com/biz/sports-page-knightdale?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Five Guys,https://www.yelp.com/biz/five-guys-knightdale?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Bike Parking,Yes,,,,
Sat,11:00 am - 1:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
