Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:00 am,Takes Reservations,No,Dr  Greens Indoor Golf,https://www.yelp.com/adredir?ad_business_id=7lvGlH8Ny0EOzFVzP1m0Zg&campaign_id=JZx4GSsKXlagsw3jRxY0hg&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdr-greens-indoor-golf-ashland-2&request_id=7e5126dfdb0255dc&signature=17c2ab51a671a2291fd73458f82ed6baa00ff973cc0b9aa1844b25ad2715202e&slot=0,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-everett?page_src=related_bizes
Tue,11:00 am - 12:00 am,Delivery,No,Hong Kong At Faneuil Hall,https://www.yelp.com/adredir?ad_business_id=DIRXMPneSiHoOani8QnI3A&campaign_id=o7aDsFA54Zp24oR43V5j6A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fhong-kong-at-faneuil-hall-boston&request_id=7e5126dfdb0255dc&signature=fa79df33a9d7d85be30938e62329d7faa6a413bee0beb5b847c961d7920b94d4&slot=1,Victoria’s Diner,https://www.yelp.com/biz/victorias-diner-boston?page_src=related_bizes
Wed,11:00 am - 12:00 am,Take-out,Yes,,,Harp & Bard,https://www.yelp.com/biz/harp-and-bard-dorchester?page_src=related_bizes
Thu,11:00 am - 12:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Good For,Dinner,,,,
Sat,11:00 am - 1:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 12:00 am,Bike Parking,Yes,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
