Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 2:00 am,Takes Reservations,No,,,Red Elephant Pizza & Grill,https://www.yelp.com/biz/red-elephant-pizza-and-grill-dothan-2?page_src=related_bizes
Tue,11:00 am - 2:00 am,Delivery,No,,,Alabama Slammer Sports Bar,https://www.yelp.com/biz/alabama-slammer-sports-bar-dothan?page_src=related_bizes
Wed,11:00 am - 2:00 am,Take-out,Yes,,,Cheddar’s Scratch Kitchen,https://www.yelp.com/biz/cheddars-scratch-kitchen-dothan?page_src=related_bizes
Thu,11:00 am - 2:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Good For,Dinner,,,,
Sat,11:00 am - 2:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 11:00 pm,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Has TV,Yes,,,,
