Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 12:30 am,Takes Reservations,No,Heaven Cafe,https://www.yelp.com/adredir?ad_business_id=Z7l59E8XbgamjbYu18pA6g&campaign_id=KdYC-BhZ6jmKTTtFkCEy2g&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fheaven-cafe-locust-grove&request_id=6bd46aa5387449b8&signature=56d6ffa02e51009f5db2526550458c3f94895f8606d99b60c78102ec4abc793f&slot=0,Motorheads Bar ‘n Grill,https://www.yelp.com/biz/motorheads-bar-n-grill-mcdonough?page_src=related_bizes
Tue,11:00 am - 12:30 am,Delivery,No,Koji,https://www.yelp.com/adredir?ad_business_id=Uce0EUlLsAu_-nZdrVZwtg&campaign_id=1gPShPIvNaXM2K2ckFLxiQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fkoji-locust-grove&request_id=6bd46aa5387449b8&signature=8947d7da944921487040c051c2736225158667d78d8914ff666d84551dfc9a37&slot=1,Cheddar’s Scratch Kitchen,https://www.yelp.com/biz/cheddars-scratch-kitchen-mcdonough-2?page_src=related_bizes
Wed,11:00 am - 12:30 am,Take-out,Yes,,,The Zone Sports Bar & Club - CLOSED,https://www.yelp.com/biz/the-zone-sports-bar-and-club-mcdonough?page_src=related_bizes
Thu,11:00 am - 12:30 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 1:00 am,Bike Parking,No,,,,
Sat,11:00 am - 1:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 12:00 am,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Good For Dancing,No,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Smoking,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Waiter Service,Yes,,,,
