Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 2:00 am,Takes Reservations,No,The Barn BBQ and Seafood,https://www.yelp.com/adredir?ad_business_id=alx2m-KmuT1x2U1gaMoakw&campaign_id=NiAyjNJzF-_qolhr0P4njQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-barn-bbq-and-seafood-lilburn&request_id=fbfc785d4d7f239f&signature=20a40779aec8d225ce26887f4c2cfb3c0732860d3ba110460cc6adb8c90a1d9c&slot=0,Marlow’s Tavern,https://www.yelp.com/biz/marlows-tavern-duluth?page_src=related_bizes
Tue,11:00 am - 2:00 am,Delivery,No,Rivals On Five,https://www.yelp.com/adredir?ad_business_id=3JvzYdArCnYro9D-kbHFuA&campaign_id=OEOnFa3AW4jEn0PsCefDcQ&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Frivals-on-five-stone-mountain&request_id=fbfc785d4d7f239f&signature=2a86ca32264a2eeb6368071e9e15756cf6f7d0e0700e29827d92c3405d0a6703&slot=1,The Juicy Crab,https://www.yelp.com/biz/the-juicy-crab-duluth?page_src=related_bizes
Wed,11:00 am - 2:00 am,Take-out,Yes,,,Studio Movie Grill,https://www.yelp.com/biz/studio-movie-grill-duluth-2?page_src=related_bizes
Thu,11:00 am - 2:00 am,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 2:00 am,Good For,"Lunch, Late Night, Dessert",,,,
Sat,11:00 am - 2:00 am,Parking,Private Lot,,,,
Sun,11:00 am - 12:00 am,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Best Nights,"Wed, Thu, Sat",,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Drive-Thru,No,,,,
,,Caters,No,,,,
,,Has Pool Table,No,,,,
