Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
,,Takes Reservations,Yes,The Squeaky Beaker,https://www.yelp.com/adredir?ad_business_id=ZAbzeSRK_D_9KIq_fji-ZQ&campaign_id=iF-l9mU59C990o7keWbVww&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-squeaky-beaker-cambridge&request_id=30fb49c5e0f93a89&signature=474efa71d76fd7be162d7c22513f3f1a1460d01d988c516f195ea0678bed73f6&slot=0,Ibasaw Seafood Buffet Sushi Shabu,https://www.yelp.com/biz/ibasaw-seafood-buffet-sushi-shabu-malden-4?page_src=related_bizes
,,Delivery,No,Uburger,https://www.yelp.com/adredir?ad_business_id=PPQgcw0WKdZ6nznkPLgX5Q&campaign_id=pa2imiGoWEJ_cXl0d5y6VA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fuburger-boston&request_id=30fb49c5e0f93a89&signature=0fc8253377f472269684f10ea2ea747be7a7387ee7dd98a99d20149f0547adc2&slot=1,Sichuan Taste,https://www.yelp.com/biz/sichuan-taste-malden?page_src=related_bizes
,,Take-out,Yes,,,Commune Kitchen,https://www.yelp.com/biz/commune-kitchen-arlington?page_src=related_bizes
,,Accepts Credit Cards,Yes,,,,
,,Parking,Private Lot,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Average,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
