Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,,,Tapps Lounge,https://www.yelp.com/biz/tapps-lounge-jamestown?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,,,Frontier Fort Bar & Grill,https://www.yelp.com/biz/frontier-fort-bar-and-grill-jamestown?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Sabir’s II,https://www.yelp.com/biz/sabirs-ii-jamestown?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Bike Parking,Yes,,,,
Sat,11:00 am - 12:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 11:00 pm,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Good For Dancing,No,,,,
,,Happy Hour,Yes,,,,
,,Outdoor Seating,No,,,,
,,Has TV,Yes,,,,
