Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,11:00 am - 11:00 pm,Takes Reservations,No,Poorboy’s Riverside Inn,https://www.yelp.com/adredir?ad_business_id=35HRJHNhxP96oSLfEppsyQ&campaign_id=qF02hl9orgh4IxDBR7u8YA&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpoorboys-riverside-inn-broussard&request_id=5fbec922b496fd4c&signature=ff3425137e6768784598cdb79a84ed384d9afc6a5c7fc573b0955c2661c2166a&slot=0,Texas Roadhouse,https://www.yelp.com/biz/texas-roadhouse-lafayette-2?page_src=related_bizes
Tue,11:00 am - 11:00 pm,Delivery,No,Deano’s Pizza,https://www.yelp.com/adredir?ad_business_id=r7owwYfv0apWINA7RSs40Q&campaign_id=FjJQ2XcQZYYgnFYV4u7g7A&click_origin=business_name&placement=biz_sidebar&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdeanos-pizza-lafayette&request_id=5fbec922b496fd4c&signature=52f1a97f7f4a196e2b548f0b76d43bb2533523bfffbf038298dcceac03438403&slot=1,Bon Temps Grill,https://www.yelp.com/biz/bon-temps-grill-lafayette?page_src=related_bizes
Wed,11:00 am - 11:00 pm,Take-out,Yes,,,Walk-Ons Bistreaux and Bar,https://www.yelp.com/biz/walk-ons-bistreaux-and-bar-lafayette-2?page_src=related_bizes
Thu,11:00 am - 11:00 pm,Accepts Credit Cards,Yes,,,,
Fri,11:00 am - 12:00 am,Parking,Private Lot,,,,
Sat,11:00 am - 12:00 am,Good for Kids,Yes,,,,
Sun,11:00 am - 11:00 pm,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Noise Level,Loud,,,,
,,Alcohol,Full Bar,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,Free,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
