Day,Hours Opened,Business Info,Detail,Also-Considered,Considered Link,Also-Viewed,Viewed Link
Mon,10:30 am - 1:00 am,Takes Reservations,No,,,Dairy Bar,https://www.yelp.com/biz/dairy-bar-brenham?page_src=related_bizes
Tue,10:30 am - 1:00 am,Delivery,No,,,Nathan’s BBQ,https://www.yelp.com/biz/nathans-bbq-brenham?page_src=related_bizes
Wed,10:30 am - 1:00 am,Take-out,Yes,,,Smitty’s Cafe & Bakery,https://www.yelp.com/biz/smittys-cafe-and-bakery-brenham-4?page_src=related_bizes
Thu,10:30 am - 1:00 am,Accepts Credit Cards,Yes,,,,
Fri,10:30 am - 2:00 am,Good For,"Lunch, Dinner",,,,
Sat,10:30 am - 2:00 am,Parking,Private Lot,,,,
Sun,10:30 am - 1:00 am,Bike Parking,No,,,,
,,Good for Kids,Yes,,,,
,,Good for Groups,Yes,,,,
,,Attire,Casual,,,,
,,Ambience,Casual,,,,
,,Noise Level,Very Loud,,,,
,,Alcohol,Full Bar,,,,
,,Happy Hour,Yes,,,,
,,Smoking,No,,,,
,,Outdoor Seating,No,,,,
,,Wi-Fi,No,,,,
,,Has TV,Yes,,,,
,,Caters,No,,,,
